    0.139410729943340944E+00    0.232360325107281511E+03   -0.107444415332183318E+02   -0.955927884181496346E+01    0.205409148100119000E+04
    0.139021878174262731E+00    0.483157235015846595E+03   -0.639059037907424621E+01   -0.292624965510766266E+01    0.205500510908692877E+04
    0.139278604232934367E+00    0.406553921136388340E+03   -0.447385703192093853E+01   -0.256531719221338328E+01    0.205589275604262411E+04
    0.139738018199592973E+00    0.213078425615995485E+03   -0.947588786686384132E+01   -0.732425049507743520E+01    0.205675441453380745E+04
    0.139461744732442355E+00    0.368435638262179964E+03   -0.575949518852420717E+01   -0.493765876373266988E+01    0.205726417553096144E+04
    0.139528480620150136E+00    0.345959710640968240E+03   -0.468105775043207828E+01   -0.657851831909233109E+01    0.205731540507707768E+04
    0.139495727221507160E+00    0.122538851121263392E+03   -0.409420334227437532E+01   -0.946565943879977567E+01    0.205765148523976586E+04
    0.139472939116281447E+00    0.123754693084745099E+03   -0.934619154076730219E+01   -0.386812574285136179E+01    0.205796210566216450E+04
    0.139469051815377720E+00    0.250007742356786849E+03   -0.102506414331522819E+02   -0.656210497345712440E+01    0.205811854321421742E+04
    0.138832584188500918E+00    0.428123733564589486E+03   -0.237961017618911796E+01   -0.132157608953487049E+01    0.205829207703309339E+04
    0.139559602219034601E+00    0.116544596705632244E+03   -0.921161922491731744E+01   -0.895545067247597082E+01    0.205830380760631715E+04
    0.139361230582547679E+00    0.340784123367168036E+03   -0.395853380187983106E+01   -0.704624799749406350E+01    0.205835167616614990E+04
    0.139618234915912853E+00    0.283971842174950552E+03   -0.562691078554658564E+01   -0.579203046671603872E+01    0.205843207063214049E+04
    0.139661004461010319E+00    0.236180584133917563E+03   -0.956484510091599738E+01   -0.970487556996618750E+01    0.205852966969806721E+04
    0.139556789032533463E+00    0.162187980500223830E+03   -0.114471614188781601E+02   -0.108665997259036420E+02    0.205882606648906994E+04
    0.139700893898221545E+00    0.193085485484653503E+03   -0.264629990926694703E+01   -0.116827737836761365E+02    0.205899702880331597E+04
    0.138904919210752514E+00    0.392235002503157716E+03   -0.884941195255835211E+01   -0.175872761214672124E+01    0.205902249901432833E+04
    0.139608060059246142E+00    0.252800345440591798E+03   -0.112955447074498849E+02   -0.786635024946569938E+01    0.205905102139061682E+04
    0.139378254205724139E+00    0.368952876957481237E+03   -0.334035389190558085E+01   -0.104300064942224910E+02    0.205908588463982551E+04
    0.139571526660621364E+00    0.256547496286548721E+03   -0.830365889915230682E+01   -0.822883356547070655E+01    0.205909992865468848E+04
    0.139708336197673394E+00    0.162482598720183574E+03   -0.587612487506438708E+01   -0.585174807055016899E+01    0.205912706146810251E+04
    0.139310611203740053E+00    0.152320794848398236E+03   -0.314438725939168151E+01   -0.143237313496222818E+01    0.205913326031272118E+04
    0.138991154796837241E+00    0.479727445209140171E+03   -0.174106332310391387E+01   -0.352069642918051073E+01    0.205913761166081713E+04
    0.139658133038733423E+00    0.222536841061327721E+03   -0.977074810840658969E+01   -0.489014603436199646E+01    0.205917950795988736E+04
    0.139561540989336819E+00    0.270182889704074739E+03   -0.606003430120311837E+01   -0.114463367748736644E+02    0.205921669810823778E+04
    0.139174520287858733E+00    0.260930532422142505E+03   -0.439140352516267196E+01   -0.222366235983387917E+01    0.205926013406620405E+04
    0.139638238135531167E+00    0.239119498497886980E+03   -0.856621409981902815E+01   -0.479492406522041037E+01    0.205926747993625349E+04
    0.139086917798203674E+00    0.454465573411872185E+03   -0.245965799278213737E+01   -0.304449009536106274E+01    0.205930934748707614E+04
    0.139718950213331278E+00    0.153400783671982026E+03   -0.289935699931443303E+01   -0.831310561560775874E+01    0.205933657901781089E+04
    0.139659301219390408E+00    0.161816292278751462E+03   -0.397741564472675435E+01   -0.267070601498613946E+01    0.205938835567508249E+04
    0.139688162535765242E+00    0.121750336670908098E+03   -0.112353195933629060E+02   -0.106183246185968159E+02    0.205941593949936941E+04
    0.139685831688162454E+00    0.134250264370603304E+03   -0.111704359672601274E+02   -0.114454184835946702E+02    0.205942026236482479E+04
    0.139504923060620400E+00    0.209483020893691361E+03   -0.109787220449390723E+02   -0.558946506358242878E+01    0.205948919816552871E+04
    0.139576031404882922E+00    0.191230022850417754E+03   -0.112523965770087777E+02   -0.894270267506019323E+01    0.205951643595528913E+04
    0.139592875026327723E+00    0.254122782293989502E+03   -0.100889679289100052E+02   -0.620494788088103366E+01    0.205952680748240164E+04
    0.139572575230638790E+00    0.226434150433179752E+03   -0.109842203725376137E+02   -0.964095825422164943E+01    0.205953196676006291E+04
    0.139620033209146954E+00    0.118505266096985409E+03   -0.879751788474385421E+01   -0.825717954030754342E+01    0.205956073130039749E+04
    0.139722228664388270E+00    0.126209370408992925E+03   -0.425606209515201872E+01   -0.112916388602962030E+02    0.205956459268405024E+04
    0.139490587696382146E+00    0.237434978740331701E+03   -0.544179251569749489E+01   -0.718960384339800118E+01    0.205958184382094078E+04
    0.139131393054955615E+00    0.263200280600177507E+03   -0.934850710649007155E+01   -0.175539677541263117E+01    0.205960303226108999E+04
    0.139582197403413932E+00    0.193344927960157804E+03   -0.903890208680583740E+01   -0.839836128580735597E+01    0.205960778851569557E+04
