    0.159211861759424200E+00    0.812632626295089722E+03   -0.165664309263229370E+01   -0.850719255208969116E+01   -0.866443909679651406E+05   -0.599146350544150419E+01    1
    0.158766119676828382E+00    0.769371813535690308E+03   -0.974114757776260376E+01   -0.153263324499130249E+01   -0.865954605330852355E+05   -0.599396350544151169E+01    1
    0.159042578393220890E+00    0.943405550718307495E+03   -0.449258583784103394E+01   -0.725105619430541992E+01   -0.840147648948277056E+05   -0.599646350544151474E+01    1
    0.158695317333936686E+00    0.845545583963394165E+03   -0.365981912612915039E+01   -0.320365315675735474E+01   -0.821327429107185308E+05   -0.599896350544151957E+01    1
    0.159263540560007077E+00    0.733652031421661377E+03   -0.606618386507034302E+01   -0.823062056303024292E+01   -0.795935477076991519E+05   -0.600146350544151552E+01    1
    0.158974440521001792E+00    0.739064675569534302E+03   -0.992026358842849731E+01   -0.809990668296813965E+01   -0.772254309378757316E+05   -0.600396350544151858E+01    1
    0.159498831713199618E+00    0.489699703454971313E+03   -0.114462652802467346E+02   -0.920542293787002563E+01   -0.763609206181571790E+05   -0.600646350544151630E+01    1
    0.159648230969905852E+00    0.368640720844268799E+03   -0.952323997020721436E+01   -0.119676659107208252E+02   -0.758640256723953789E+05   -0.600896350544152469E+01    1
    0.159721096289157871E+00    0.231142640113830566E+03   -0.449868404865264893E+01   -0.458087974786758423E+01   -0.757867958954813221E+05   -0.601146350544151886E+01    1
    0.159197930455207803E+00    0.527824944257736206E+03   -0.502647137641906738E+01   -0.831960815191268921E+01   -0.748862159611452516E+05   -0.601396350544150859E+01    1
    0.159286770170927044E+00    0.402443742752075195E+03   -0.974251985549926758E+01   -0.408370083570480347E+01   -0.746452247264949692E+05   -0.601646350544151520E+01    1
    0.159620199346542341E+00    0.121873307228088379E+03   -0.447397583723068237E+01   -0.323482936620712280E+01   -0.742274861704714858E+05   -0.601896350544151559E+01    1
    0.157886712622642505E+00    0.787038451433181763E+03   -0.200678110122680664E+01   -0.113713623881340027E+02   -0.733530242371280765E+05   -0.602146350544152753E+01    1
    0.157827453005313867E+00    0.797222155332565308E+03   -0.217119872570037842E+01   -0.922479414939880371E+01   -0.727700951294596889E+05   -0.602396350544153325E+01    1
    0.158246905809640875E+00    0.571251249313354492E+03   -0.106810575723648071E+01   -0.113273229598999023E+02   -0.724653786843124108E+05   -0.602646350544152298E+01    1
    0.158647190332412702E+00    0.557050293684005737E+03   -0.109930772781372070E+02   -0.488166558742523193E+01   -0.715545285308763414E+05   -0.602896350544150561E+01    1
    0.158072457545995693E+00    0.769867646694183350E+03   -0.540949487686157227E+01   -0.840013259649276733E+01   -0.707663042448751658E+05   -0.603146350544150955E+01    1
    0.158626374155282968E+00    0.528104376792907715E+03   -0.545650112628936768E+01   -0.969964355230331421E+01   -0.701537041505941306E+05   -0.603396350544152682E+01    1
    0.156585846954584107E+00    0.770797246694564819E+03   -0.621105718612670898E+01   -0.138294547796249390E+01   -0.687355649169860844E+05   -0.603646350544153165E+01    1
    0.157056319898366936E+00    0.980434197187423706E+03   -0.952428114414215088E+01   -0.882347863912582397E+01   -0.677708092241895065E+05   -0.603896350544152227E+01    1
    0.157703246915340406E+00    0.738546848297119141E+03   -0.119913001656532288E+02   -0.111325657367706299E+02   -0.669085480797052151E+05   -0.604146350544151556E+01    1
    0.156360781204700455E+00    0.810804057121276855E+03   -0.117984378337860107E+01   -0.256211364269256592E+01   -0.667631274074747926E+05   -0.604396350544152039E+01    1
    0.157916441851854328E+00    0.507027846574783325E+03   -0.105086475014686584E+02   -0.375559401512145996E+01   -0.659892435034462978E+05   -0.604646350544152966E+01    1
    0.157601482528448106E+00    0.684796559810638428E+03   -0.713372480869293213E+01   -0.538159364461898804E+01   -0.654662132483012829E+05   -0.604896350544152206E+01    1
    0.156302786713838571E+00    0.862451332807540894E+03   -0.610353827476501465E+01   -0.230354583263397217E+01   -0.652888272113667772E+05   -0.605146350544152156E+01    1
    0.158353417527675622E+00    0.244193464517593384E+03   -0.712435162067413330E+01   -0.118858262300491333E+02   -0.644228148483545956E+05   -0.605396350544152995E+01    1
    0.158191374462842926E+00    0.293053227663040161E+03   -0.547222888469696045E+01   -0.439880937337875366E+01   -0.643804359331720188E+05   -0.605646350544151790E+01    1
    0.156279430341720565E+00    0.900269085168838501E+03   -0.103968898057937622E+02   -0.326736474037170410E+01   -0.631666469945160206E+05   -0.605896350544151829E+01    1
    0.157443232357501961E+00    0.367553085088729858E+03   -0.197765117883682251E+01   -0.218921405076980591E+01   -0.624009673302979063E+05   -0.606146350544153112E+01    1
    0.158125647538900377E+00    0.127882206439971924E+03   -0.675674903392791748E+01   -0.474945354461669922E+01   -0.623133745622364077E+05   -0.606396350544153950E+01    1
    0.118190399539470664E+00    0.396646308898925781E+03   -0.646487152576446533E+01   -0.512650799751281738E+01   -0.617052050640751404E+05   -0.606646350544153368E+01    1
    0.155719558441638928E+00    0.707755088806152344E+03   -0.787584054470062256E+01   -0.115079188346862793E+01   -0.612423481260391418E+05   -0.606896350544153407E+01    1
    0.155951789927482598E+00    0.974825644493103027E+03   -0.767795455455780029E+01   -0.422403836250305176E+01   -0.605671838653289597E+05   -0.607146350544153712E+01    1
    0.118535863572359082E+00    0.148825806379318237E+03   -0.696185570955276489E+01   -0.131459057331085205E+01   -0.600787751238265191E+05   -0.607396350544151886E+01    1
    0.156241909027099612E+00    0.865574657917022705E+03   -0.356654423475265503E+01   -0.791387289762496948E+01   -0.600102019693975890E+05   -0.607646350544150149E+01    1
    0.156794488430023193E+00    0.723424446582794189E+03   -0.117749766111373901E+02   -0.995944988727569580E+01   -0.596636451225180499E+05   -0.607896350544150277E+01    1
    0.157055643838644010E+00    0.377076429128646851E+03   -0.858790385723114014E+01   -0.206394076347351074E+01   -0.595241382153869636E+05   -0.608146350544151737E+01    1
    0.157420967125892625E+00    0.328493416309356689E+03   -0.219359904527664185E+01   -0.774304497241973877E+01   -0.594998598719198926E+05   -0.608396350544153197E+01    1
    0.157428361529111854E+00    0.304576802253723145E+03   -0.229092061519622803E+01   -0.950105011463165283E+01   -0.591474452396732086E+05   -0.608646350544153236E+01    1
    0.156863543456792820E+00    0.579694199562072754E+03   -0.314168101549148560E+01   -0.510744166374206543E+01   -0.591165538720283075E+05   -0.608896350544152032E+01    1
