0.60249549 0.00220776 1.25042345e-03 2.38539886e-04 
0.60691100 0.00225141 1.30830443e-03 2.27297872e-04 
0.61141382 0.00229722 7.36644960e-04 2.23483821e-04 
0.61600825 0.00234888 7.84007191e-04 2.27306235e-04 
0.62070602 0.00240384 1.11791354e-03 2.31864202e-04 
0.62551370 0.00245468 1.14404519e-03 2.25385981e-04 
0.63042306 0.00250763 9.86173739e-04 2.09820544e-04 
0.63543833 0.00256273 1.56412340e-03 1.97841094e-04 
0.64056378 0.00261995 1.27626529e-03 1.88556752e-04 
0.64580367 0.00267924 1.42704597e-03 1.77880683e-04 
0.65116215 0.00274061 1.21331343e-03 1.66008103e-04 
0.65664336 0.00280406 1.00071390e-03 1.53037468e-04 
0.66225147 0.00286952 1.10448110e-03 1.44865987e-04 
0.66799052 0.00293700 1.36520945e-03 1.43770740e-04 
0.67386451 0.00300648 1.27984259e-03 1.44679005e-04 
0.67987748 0.00307790 1.21204601e-03 1.42475238e-04 
0.68603329 0.00315127 1.25897895e-03 1.36555489e-04 
0.69233583 0.00323474 1.09409091e-03 1.25426462e-04 
0.69880532 0.00331490 1.09690091e-03 1.13163070e-04 
0.70543512 0.00339516 1.13662655e-03 1.06160686e-04 
0.71222545 0.00347719 9.45313621e-04 1.03694764e-04 
0.71917983 0.00356872 1.07855472e-03 9.84759175e-05 
0.72631727 0.00366349 1.22954887e-03 8.99052904e-05 
0.73364424 0.00375172 1.09891101e-03 8.27349422e-05 
0.74114769 0.00385384 1.05525717e-03 7.79096156e-05 
0.74885537 0.00395425 9.69742323e-04 7.47931258e-05 
0.75676388 0.00405574 1.09667154e-03 7.34034133e-05 
0.76487535 0.00416762 1.11141240e-03 7.33826991e-05 
0.77321060 0.00427571 1.11189972e-03 7.29144738e-05 
0.78176202 0.00439085 1.24351481e-03 7.09492374e-05 
0.79054373 0.00451229 1.18889105e-03 6.84396394e-05 
0.79956830 0.00462938 1.21765210e-03 6.61134739e-05 
0.80882707 0.00475737 1.21818642e-03 6.43920730e-05 
0.81834181 0.00488978 1.25136687e-03 6.32891439e-05 
0.82812137 0.00502093 1.28847730e-03 6.27075616e-05 
0.83816323 0.00515688 1.08247617e-03 6.26961232e-05 
0.84847698 0.00529732 1.14977269e-03 6.24618650e-05 
0.85907162 0.00544173 1.15287153e-03 6.12190121e-05 
0.86995507 0.00558975 1.12637518e-03 5.95397515e-05 
0.88113457 0.00574092 1.15055496e-03 5.80825850e-05 
