    0.159423694634437563E+00    0.828710591793060303E+03   -0.737386095523834229E+01   -0.862233868280277384E+05   -0.599146350544150419E+01    1
    0.159828522676229462E+00    0.570191776752471924E+03   -0.879785251617431641E+01   -0.833803183525637141E+05   -0.599396350544151169E+01    1
    0.158809638535976405E+00    0.893409550189971924E+03   -0.676574915647506714E+01   -0.825516528511324723E+05   -0.599646350544151474E+01    1
    0.159831112581491463E+00    0.451305866241455078E+03   -0.186217331886291504E+01   -0.812646583400633826E+05   -0.599896350544151957E+01    1
    0.159297480249404905E+00    0.627946603298187256E+03   -0.996194726228713989E+01   -0.800486115027471242E+05   -0.600146350544151552E+01    1
    0.159417535531520826E+00    0.576524364948272705E+03   -0.163979154825210571E+01   -0.800320796898042609E+05   -0.600396350544151858E+01    1
    0.158730890005826936E+00    0.823042601346969604E+03   -0.117472845315933228E+02   -0.799248637562583317E+05   -0.600646350544151630E+01    1
    0.159234636521339401E+00    0.625997871160507202E+03   -0.100219577550888062E+01   -0.796353572219873604E+05   -0.600896350544152469E+01    1
    0.158567914873361582E+00    0.863249880075454712E+03   -0.119679550528526306E+02   -0.796122493395922356E+05   -0.601146350544151886E+01    1
    0.159105230736732467E+00    0.669854080677032471E+03   -0.951155495643615723E+01   -0.793308511577322788E+05   -0.601396350544150859E+01    1
    0.158973650127649302E+00    0.674066114425659180E+03   -0.377239179611206055E+01   -0.782606062896490184E+05   -0.601646350544151520E+01    1
    0.158559687823057183E+00    0.780564510822296143E+03   -0.905444747209548950E+01   -0.773919811582114198E+05   -0.601896350544151559E+01    1
    0.158620267248153674E+00    0.743121141195297241E+03   -0.418970584869384766E+01   -0.769358969463828253E+05   -0.602146350544152753E+01    1
    0.158634384965896602E+00    0.724639165401458740E+03   -0.354343515634536743E+01   -0.765867296948917792E+05   -0.602396350544153325E+01    1
    0.158160317969322201E+00    0.869685089588165283E+03   -0.880549412965774536E+01   -0.763705895802940213E+05   -0.602646350544152298E+01    1
    0.158991006469726553E+00    0.535485386848449707E+03   -0.114878558516502380E+02   -0.756571134240642714E+05   -0.602896350544150561E+01    1
    0.159229429370164877E+00    0.298231017589569092E+03   -0.110090535283088684E+02   -0.743415506690320472E+05   -0.603146350544150955E+01    1
    0.158803760296106322E+00    0.477547955513000488E+03   -0.697644460201263428E+01   -0.731374610124401079E+05   -0.603396350544152682E+01    1
    0.158267456036806087E+00    0.630184745788574219E+03   -0.730127841234207153E+01   -0.715360761277311249E+05   -0.603646350544153165E+01    1
    0.157179666000604623E+00    0.962643855810165405E+03   -0.381221210956573486E+01   -0.707361816003738786E+05   -0.603896350544152227E+01    1
    0.157824937665462489E+00    0.654693806171417236E+03   -0.434659332036972046E+01   -0.684740996911510592E+05   -0.604146350544151556E+01    1
    0.157371169859170906E+00    0.802431166172027588E+03   -0.966214096546173096E+01   -0.682136638496780361E+05   -0.604396350544152039E+01    1
    0.158276461052894585E+00    0.342721462249755859E+03   -0.503915429115295410E+01   -0.672204902980879706E+05   -0.604646350544152966E+01    1
    0.158364652049541477E+00    0.254617387056350708E+03   -0.434386318922042847E+01   -0.670927816194602201E+05   -0.604896350544152206E+01    1
    0.157313418948650363E+00    0.756624078750610352E+03   -0.112955415844917297E+02   -0.667711573517926008E+05   -0.605146350544152156E+01    1
    0.156833781915903081E+00    0.788914495706558228E+03   -0.867847943305969238E+01   -0.637865879634683079E+05   -0.605396350544152995E+01    1
    0.157676589781045901E+00    0.420546507835388184E+03   -0.105517958998680115E+02   -0.635485620724052569E+05   -0.605646350544151790E+01    1
    0.118188147664070126E+00    0.408281731605529785E+03   -0.108249348998069763E+02   -0.594572062388875202E+05   -0.605896350544151829E+01    1
    0.157304602831602081E+00    0.275427198410034180E+03   -0.519597882032394409E+01   -0.594024829152664461E+05   -0.606146350544153112E+01    1
    0.118377011907100663E+00    0.145499062538146973E+03   -0.116450829505920410E+02   -0.592165593031804965E+05   -0.606396350544153950E+01    1
    0.156983447122573838E+00    0.438178652524948120E+03   -0.468935328722000122E+01   -0.586995490800338448E+05   -0.606646350544153368E+01    1
    0.118297505295276634E+00    0.558473795652389526E+03   -0.156970441341400146E+01   -0.580732730082003472E+05   -0.606896350544153407E+01    1
    0.118333386170864099E+00    0.544098174571990967E+03   -0.398274695873260498E+01   -0.579930333669256579E+05   -0.607146350544153712E+01    1
    0.118664160817861547E+00    0.123834484815597534E+03   -0.116354278326034546E+02   -0.577167963374472602E+05   -0.607396350544151886E+01    1
    0.156932474207878092E+00    0.378286534547805786E+03   -0.338302749395370483E+01   -0.576608814102819451E+05   -0.607646350544150149E+01    1
    0.118575333529710766E+00    0.398396879434585571E+03   -0.887823402881622314E+01   -0.574177676064977786E+05   -0.607896350544150277E+01    1
    0.155625461864471432E+00    0.894896781444549561E+03   -0.809167498350143433E+01   -0.571814764359445253E+05   -0.608146350544151737E+01    1
    0.118672477346658700E+00    0.360611045360565186E+03   -0.102194535732269287E+02   -0.570533301820485867E+05   -0.608396350544153197E+01    1
    0.118520818758010849E+00    0.686370694637298584E+03   -0.138818740844726562E+01   -0.559958592797153251E+05   -0.608646350544153236E+01    1
    0.118353543686866750E+00    0.815309792757034302E+03   -0.967448556423187256E+01   -0.558951390773628736E+05   -0.608896350544152032E+01    1
    0.155609651511907560E+00    0.824978351593017578E+03   -0.293086886405944824E+01   -0.555445500752549051E+05   -0.609146350544151804E+01    1
    0.118978496277332299E+00    0.449670362472534180E+03   -0.331384974718093872E+01   -0.550496567769333778E+05   -0.609396350544151844E+01    1
    0.118554934918880459E+00    0.903163510560989380E+03   -0.745213520526885986E+01   -0.541233504391853858E+05   -0.609646350544151083E+01    1
    0.155597343248128878E+00    0.745216858386993408E+03   -0.999556708335876465E+01   -0.539360561788586201E+05   -0.609896350544150234E+01    1
    0.118855535429716108E+00    0.747998255491256714E+03   -0.113863394260406494E+02   -0.537865824790452170E+05   -0.610146350544149918E+01    1
    0.119378939872980108E+00    0.250404709577560425E+03   -0.583343297243118286E+01   -0.536930751646752760E+05   -0.610396350544150579E+01    1
    0.155977196848392480E+00    0.581861639022827148E+03   -0.857721805572509766E+01   -0.536047995907659351E+05   -0.610646350544152394E+01    1
    0.118881431996822343E+00    0.769444876909255981E+03   -0.112939660549163818E+02   -0.534898285779443613E+05   -0.610896350544153233E+01    1
    0.156572870087623578E+00    0.131686115264892578E+03   -0.787808549404144287E+01   -0.534389315344100178E+05   -0.611146350544151318E+01    1
    0.156458345073461513E+00    0.255500209331512451E+03   -0.295441263914108276E+01   -0.533383686930873228E+05   -0.611396350544150202E+01    1
    0.156466671544313429E+00    0.221345388889312744E+03   -0.531752866506576538E+01   -0.531561031355345913E+05   -0.611646350544151840E+01    1
    0.119061815667152390E+00    0.698389136791229248E+03   -0.499173367023468018E+01   -0.530849629650171410E+05   -0.611896350544151613E+01    1
    0.119529914945363996E+00    0.201324522495269775E+03   -0.371386379003524780E+01   -0.530298158392375626E+05   -0.612146350544151030E+01    1
    0.156426301831007003E+00    0.234783953428268433E+03   -0.163802522420883179E+01   -0.529561534279742191E+05   -0.612396350544150803E+01    1
    0.155618005323410025E+00    0.673770159482955933E+03   -0.117276156544685364E+02   -0.526636779858776426E+05   -0.612646350544151108E+01    1
    0.156444863647222515E+00    0.118721818923950195E+03   -0.361116653680801392E+01   -0.525317879076820827E+05   -0.612896350544151858E+01    1
    0.118801149904727926E+00    0.963284689188003540E+03   -0.964778220653533936E+01   -0.523112015218749584E+05   -0.613146350544150476E+01    1
    0.119568932539224612E+00    0.561366558074951172E+03   -0.180872136354446411E+01   -0.513840921810230429E+05   -0.613396350544150160E+01    1
    0.155007607901096328E+00    0.768347316980361938E+03   -0.277772057056427002E+01   -0.503398583137652604E+05   -0.613646350544149932E+01    1
    0.119865861946344368E+00    0.514827817678451538E+03   -0.186533683538436890E+01   -0.501470439882713035E+05   -0.613896350544150327E+01    1
    0.156030175572633739E+00    0.200100791454315186E+03   -0.169461774826049805E+01   -0.501342326886748342E+05   -0.614146350544151343E+01    1
    0.120089463728666301E+00    0.372023683786392212E+03   -0.154891961812973022E+01   -0.496621208166821016E+05   -0.614396350544152714E+01    1
    0.120273784452676766E+00    0.210241526365280151E+03   -0.801251429319381714E+01   -0.492236690925020084E+05   -0.614646350544152309E+01    1
    0.120254720562696454E+00    0.299502062797546387E+03   -0.484191542863845825E+01   -0.490786634144278796E+05   -0.614896350544151282E+01    1
    0.155513725596666319E+00    0.434898310899734497E+03   -0.901931375265121460E+01   -0.485770973165736796E+05   -0.615146350544152742E+01    1
    0.155793552184104900E+00    0.140883409976959229E+03   -0.627981925010681152E+01   -0.483210350998903887E+05   -0.615396350544151360E+01    1
    0.155809290456771832E+00    0.101507133245468140E+03   -0.663995528221130371E+01   -0.482883643544612423E+05   -0.615646350544150067E+01    1
    0.120480855083465566E+00    0.170237505435943604E+03   -0.105409697890281677E+02   -0.482686078470949578E+05   -0.615896350544150195E+01    1
    0.119651245296001421E+00    0.980298638343811035E+03   -0.827069854736328125E+01   -0.477901121041921360E+05   -0.616146350544151922E+01    1
    0.155571573442220668E+00    0.295919221639633179E+03   -0.225383698940277100E+01   -0.477648633440131234E+05   -0.616396350544152849E+01    1
    0.119952111756801594E+00    0.815451467037200928E+03   -0.118876909017562866E+02   -0.476221109748882154E+05   -0.616646350544150668E+01    1
    0.120577638500928869E+00    0.286627942323684692E+03   -0.201349234580993652E+01   -0.475057276476272818E+05   -0.616896350544149996E+01    1
    0.155227272629737845E+00    0.492630714178085327E+03   -0.299660706520080566E+01   -0.473924313100033905E+05   -0.617146350544152167E+01    1
    0.120402603656053528E+00    0.541595673561096191E+03   -0.214951306581497192E+01   -0.472946161504218180E+05   -0.617396350544153449E+01    1
    0.120608498638868328E+00    0.326530361175537109E+03   -0.553464359045028687E+01   -0.472234522609510313E+05   -0.617646350544151179E+01    1
    0.155190489512681939E+00    0.469785803556442261E+03   -0.935580110549926758E+01   -0.469115215707526804E+05   -0.617896350544150152E+01    1
    0.155107664740085582E+00    0.488935703039169312E+03   -0.647550880908966064E+01   -0.466081428212655155E+05   -0.618146350544150103E+01    1
    0.154610815525054929E+00    0.700784939527511597E+03   -0.804953300952911377E+01   -0.465019226753499024E+05   -0.618396350544151829E+01    1
