    0.159442418009042741E+00    0.990440607070922852E+03   -0.245719963312149048E+01   -0.705514043569564819E+01   -0.955194467049053783E+05   -0.599146350544150419E+01    1
    0.159593780821561809E+00    0.727274489402770996E+03   -0.251986348628997803E+01   -0.313928592205047607E+01   -0.905270358399991819E+05   -0.599396350544151169E+01    1
    0.159831373560428619E+00    0.577417647838592529E+03   -0.931991666555404663E+01   -0.951511186361312866E+01   -0.835852316444670432E+05   -0.599646350544151474E+01    1
    0.159833096021413795E+00    0.407905739545822144E+03   -0.112292519807815552E+02   -0.300083798170089722E+01   -0.834833317600550799E+05   -0.599896350544151957E+01    1
    0.159489396703243247E+00    0.621789914369583130E+03   -0.532984834909439087E+01   -0.971641248464584351E+01   -0.818000164230134978E+05   -0.600146350544151552E+01    1
    0.158240319198369978E+00    0.978670644760131836E+03   -0.983123600482940674E+01   -0.594646918773651123E+01   -0.802896307270439720E+05   -0.600396350544151858E+01    1
    0.158683769637346261E+00    0.682226520776748657E+03   -0.231184506416320801E+01   -0.645617693662643433E+01   -0.790292771024438844E+05   -0.600646350544151630E+01    1
    0.159763787472248064E+00    0.152480423450469971E+03   -0.356942582130432129E+01   -0.116120617389678955E+02   -0.778939277480840974E+05   -0.600896350544152469E+01    1
    0.159289031988382346E+00    0.369688713550567627E+03   -0.418243271112442017E+01   -0.453794968128204346E+01   -0.767846361915578600E+05   -0.601146350544151886E+01    1
    0.158542117726802823E+00    0.645761567354202271E+03   -0.245551329851150513E+01   -0.108094995617866516E+02   -0.766656947397627810E+05   -0.601396350544150859E+01    1
    0.159362043952941901E+00    0.329368621110916138E+03   -0.348912298679351807E+01   -0.938347613811492920E+01   -0.764377558496286802E+05   -0.601646350544151520E+01    1
    0.159452044403552984E+00    0.180142849683761597E+03   -0.577183389663696289E+01   -0.724772679805755615E+01   -0.753184247005188663E+05   -0.601896350544151559E+01    1
    0.158640884584188457E+00    0.395995068550109863E+03   -0.271969938278198242E+01   -0.194773119688034058E+01   -0.752455284572252276E+05   -0.602146350544152753E+01    1
    0.159098852908611282E+00    0.404776996374130249E+03   -0.473218500614166260E+01   -0.111135885715484619E+02   -0.747815792649362556E+05   -0.602396350544153325E+01    1
    0.159045695227384543E+00    0.248120647668838501E+03   -0.103001707792282104E+02   -0.317447274923324585E+01   -0.738486010090363561E+05   -0.602646350544152298E+01    1
    0.157460156220197656E+00    0.874214160442352295E+03   -0.449963474273681641E+01   -0.629720711708068848E+01   -0.713557804224095598E+05   -0.602896350544150561E+01    1
    0.158477504312992096E+00    0.448713189363479614E+03   -0.949750959873199463E+01   -0.454249858856201172E+01   -0.711425451303477312E+05   -0.603146350544150955E+01    1
    0.157833256679773326E+00    0.587982547283172607E+03   -0.149884229898452759E+01   -0.895054185390472412E+01   -0.710817254770291329E+05   -0.603396350544152682E+01    1
    0.157692663598060612E+00    0.553420352935791016E+03   -0.399946540594100952E+01   -0.215050506591796875E+01   -0.709064960553354758E+05   -0.603646350544153165E+01    1
    0.158755367344617843E+00    0.323027288913726807E+03   -0.714896279573440552E+01   -0.115681973695755005E+02   -0.707778042482857854E+05   -0.603896350544152227E+01    1
