    0.139091872690807167E+00    0.408837877935540746E+03   -0.435699088260148404E+01    0.207284058853181841E+04
    0.139578836104257531E+00    0.108173210349622465E+03   -0.108051302909583882E+02    0.207298283650287067E+04
    0.139225376488088581E+00    0.165858647880765147E+03   -0.774597001382322770E+01    0.207336807028959083E+04
    0.139341260041804166E+00    0.376973339983667188E+03   -0.582542441402761924E+01    0.207396434889387683E+04
    0.139105274273439383E+00    0.377369734373927201E+03   -0.591014120561341638E+01    0.207403631032443172E+04
    0.139129042792001723E+00    0.394471269337193917E+03   -0.780983799122508326E+01    0.207438469300790530E+04
    0.139390807605982936E+00    0.349303453599232398E+03   -0.690880366616045993E+01    0.207438678522288319E+04
    0.139144115738322832E+00    0.292379305264768391E+03   -0.468123339242838199E+01    0.207448305645180926E+04
    0.139176030479206986E+00    0.250260977293971479E+03   -0.486526013514039946E+01    0.207459730210618090E+04
    0.139291611154519657E+00    0.387876752500279679E+03   -0.108719219084396670E+02    0.207464308069497974E+04
    0.139529806807105833E+00    0.170833895184953349E+03   -0.116797743819868103E+02    0.207469000386399193E+04
    0.139288900901452295E+00    0.387775177069712242E+03   -0.955073243520421222E+01    0.207472042172954070E+04
    0.139288467198729671E+00    0.118222920855037430E+03   -0.782836024200832981E+01    0.207473429762351861E+04
    0.139124654993426800E+00    0.338572521334211842E+03   -0.966643012022267811E+01    0.207476668240041772E+04
    0.139531048202158336E+00    0.157534368943034025E+03   -0.119881124433816968E+02    0.207477425569027855E+04
    0.139374415511304611E+00    0.354320546734124662E+03   -0.325247965137318396E+01    0.207482622258004903E+04
    0.139435890393461354E+00    0.314182136576026323E+03   -0.682691964358741110E+01    0.207496248298580849E+04
    0.139204772209431143E+00    0.226221373129365134E+03   -0.331950453458660633E+01    0.207515028346459985E+04
    0.139134648406850969E+00    0.363418810710116531E+03   -0.632433468742202809E+01    0.207515185378416345E+04
    0.139245013219308544E+00    0.392141088155880027E+03   -0.113421744036171201E+02    0.207530456561518031E+04
    0.139430362042254674E+00    0.311534317030463342E+03   -0.119838824243728954E+02    0.207533832806779355E+04
    0.139285119152857489E+00    0.150508940279710117E+03   -0.810242150062749111E+01    0.207539576265553387E+04
    0.139156693070089627E+00    0.296506596632700735E+03   -0.631831877439001044E+01    0.207542038634143455E+04
    0.139162640104587620E+00    0.288412260771080298E+03   -0.310366790480156318E+01    0.207543900400654820E+04
    0.139250284900546084E+00    0.192911207247645052E+03   -0.104237458992211227E+02    0.207545420682500617E+04
    0.139140222009956710E+00    0.357596389652446476E+03   -0.908498489549593558E+01    0.207547248151131407E+04
    0.139174439993288934E+00    0.387204658669748369E+03   -0.353603242996440414E+01    0.207552712144106772E+04
    0.139159752806450210E+00    0.301430640579928649E+03   -0.512191714910164109E+01    0.207554285621282907E+04
    0.139198593692955813E+00    0.389136906978177080E+03   -0.100010302638690565E+02    0.207564049749515743E+04
    0.139320735281608238E+00    0.114369069663845167E+03   -0.994616124672862334E+01    0.207566980790273692E+04
    0.139155516523888689E+00    0.369656567679146690E+03   -0.586312558694467434E+01    0.207573718877354031E+04
    0.139276635892035511E+00    0.378521679038428317E+03   -0.105478115869388649E+02    0.207574170535222902E+04
    0.139375963740496045E+00    0.338005113451821501E+03   -0.178530939885497197E+01    0.207575489334247004E+04
    0.139158594984639977E+00    0.307042960156818594E+03   -0.592274175698848460E+01    0.207576334102105284E+04
    0.139155116407333579E+00    0.363244524753905296E+03   -0.794649130991672425E+01    0.207580336781491633E+04
