    0.157918186682462686E+00    0.944263643026351929E+03   -0.229012334346771240E+01   -0.114446700811386108E+02   -0.140979171032810293E+06   -0.599146350544150419E+01    1
    0.158704618126153940E+00    0.905086171627044678E+03   -0.136254423856735229E+01   -0.446605491638183594E+01   -0.140666002033990080E+06   -0.599396350544151169E+01    1
    0.158840809363126750E+00    0.783407920598983765E+03   -0.231239974498748779E+01   -0.284647935628890991E+01   -0.126929673656943909E+06   -0.599646350544151474E+01    1
    0.159447098231315615E+00    0.700379872322082520E+03   -0.993628901243209839E+01   -0.353942126035690308E+01   -0.121742674557121820E+06   -0.599896350544151957E+01    1
    0.159511930370330790E+00    0.682825833559036255E+03   -0.226904481649398804E+01   -0.164683455228805542E+01   -0.121681956493572434E+06   -0.600146350544151552E+01    1
    0.158136101609468449E+00    0.730400711297988892E+03   -0.284893870353698730E+01   -0.112983012199401855E+02   -0.111627931370985010E+06   -0.600396350544151858E+01    1
    0.155758697825670228E+00    0.895216393470764160E+03   -0.603508961200714111E+01   -0.701964217424392700E+01   -0.107664736889831664E+06   -0.600646350544151630E+01    1
    0.156050847589969621E+00    0.872350776195526123E+03   -0.900225436687469482E+01   -0.964715278148651123E+01   -0.107306706193156497E+06   -0.600896350544152469E+01    1
    0.155563222116231914E+00    0.900834441184997559E+03   -0.315427738428115845E+01   -0.641251188516616821E+01   -0.106405914602305958E+06   -0.601146350544151886E+01    1
    0.156648509240150446E+00    0.798481076955795288E+03   -0.766493004560470581E+01   -0.343905812501907349E+01   -0.104048661621466294E+06   -0.601396350544150859E+01    1
    0.157980605387687684E+00    0.679135382175445557E+03   -0.115161997079849243E+01   -0.821056485176086426E+01   -0.100179509980220304E+06   -0.601646350544151520E+01    1
    0.154115291088819495E+00    0.971328151226043701E+03   -0.119676318168640137E+02   -0.760592669248580933E+01   -0.100021042798313458E+06   -0.601896350544151559E+01    1
    0.157589892578125002E+00    0.655853217840194702E+03   -0.110232182145118713E+02   -0.822155553102493286E+01   -0.967599483173057524E+05   -0.602146350544152753E+01    1
    0.158754169327020633E+00    0.527807724475860596E+03   -0.424919307231903076E+01   -0.233466696739196777E+01   -0.953892486865119281E+05   -0.602396350544153325E+01    1
    0.157106216585636116E+00    0.681316983699798584E+03   -0.279857355356216431E+01   -0.413150173425674438E+01   -0.949581804009530460E+05   -0.602646350544152298E+01    1
    0.153931631511449812E+00    0.937413066625595093E+03   -0.812449491024017334E+01   -0.939690256118774414E+01   -0.938063623734327120E+05   -0.602896350544150561E+01    1
    0.155377479678392411E+00    0.817707580327987671E+03   -0.101549243927001953E+02   -0.956124871969223022E+01   -0.933989078808075428E+05   -0.603146350544150955E+01    1
    0.157574852734804149E+00    0.623068040609359741E+03   -0.537278890609741211E+01   -0.359072726964950562E+01   -0.928494090223443782E+05   -0.603396350544152682E+01    1
    0.159830028897523874E+00    0.367869371175765991E+03   -0.923640310764312744E+01   -0.566778206825256348E+01   -0.924163011219183827E+05   -0.603646350544153165E+01    1
    0.155797809869050979E+00    0.774328750371932983E+03   -0.769619214534759521E+01   -0.281227076053619385E+01   -0.921527781551654189E+05   -0.603896350544152227E+01    1
