    0.159359227865934372E+00    0.946882283687591553E+03   -0.973778408765792847E+01   -0.881401176085314219E+05   -0.599146350544150419E+01    1
    0.159513757222890851E+00    0.887479668855667114E+03   -0.498747980594635010E+01   -0.881338816580676212E+05   -0.599396350544151169E+01    1
    0.159045506328344327E+00    0.995579826831817627E+03   -0.996898436546325684E+01   -0.868101351589964033E+05   -0.599646350544151474E+01    1
    0.158853480511903761E+00    0.939926189184188843E+03   -0.878531712293624878E+01   -0.833444373145645513E+05   -0.599896350544151957E+01    1
    0.159709364664554598E+00    0.438215452432632446E+03   -0.512331169843673706E+01   -0.792858199663508130E+05   -0.600146350544151552E+01    1
    0.159194401025772092E+00    0.655333620309829712E+03   -0.106015545725822449E+02   -0.788127980508991313E+05   -0.600396350544151858E+01    1
    0.158247489905357364E+00    0.752743297815322876E+03   -0.142043036222457886E+01   -0.786605354540739791E+05   -0.600646350544151630E+01    1
    0.159714248698949790E+00    0.404105156660079956E+03   -0.695271790027618408E+01   -0.785450024828391179E+05   -0.600896350544152469E+01    1
    0.159155887991189959E+00    0.590213823318481445E+03   -0.383402431011199951E+01   -0.779807268887645478E+05   -0.601146350544151886E+01    1
    0.159764978033304195E+00    0.209172290563583374E+03   -0.653819823265075684E+01   -0.769855227750909253E+05   -0.601396350544150859E+01    1
    0.159610339313745492E+00    0.298443233966827393E+03   -0.899295854568481445E+01   -0.764527013437741407E+05   -0.601646350544151520E+01    1
    0.159477078497409830E+00    0.340398132801055908E+03   -0.500292432308197021E+01   -0.760261881236136105E+05   -0.601896350544151559E+01    1
    0.159174641191959371E+00    0.495778447389602661E+03   -0.965684723854064941E+01   -0.754816153262280859E+05   -0.602146350544152753E+01    1
    0.158111790800094604E+00    0.836701053380966187E+03   -0.778588914871215820E+01   -0.741866139337126078E+05   -0.602396350544153325E+01    1
    0.158775020301341996E+00    0.425369065999984741E+03   -0.130203419923782349E+01   -0.741319101163040759E+05   -0.602646350544152298E+01    1
    0.158621609425544735E+00    0.645107376575469971E+03   -0.112574777603149414E+02   -0.738172997323694144E+05   -0.602896350544150561E+01    1
    0.158712614023685444E+00    0.388424265384674072E+03   -0.305783832073211670E+01   -0.712069847333711368E+05   -0.603146350544150955E+01    1
    0.158901314222812645E+00    0.307861113548278809E+03   -0.832488548755645752E+01   -0.708131491983010055E+05   -0.603396350544152682E+01    1
    0.159024702578783039E+00    0.158755183219909668E+03   -0.877960968017578125E+01   -0.706401117107133759E+05   -0.603646350544153165E+01    1
    0.158123298728466033E+00    0.465106689929962158E+03   -0.619590705633163452E+01   -0.667222472756280331E+05   -0.603896350544152227E+01    1
    0.156917436850070952E+00    0.875680524110794067E+03   -0.439088451862335205E+01   -0.662345678087673441E+05   -0.604146350544151556E+01    1
