    0.138998852464681855E+00    0.366325028657487280E+03   -0.443381262846646695E+01    0.207281238381986623E+04
    0.139407453113423008E+00    0.356461824628254078E+03   -0.739703665811146749E+01    0.207286549852871485E+04
    0.139447068710041422E+00    0.315400490175718573E+03   -0.111239872414754135E+02    0.207410619396513448E+04
    0.138849244026558016E+00    0.481236365606113566E+03   -0.285397304245979555E+01    0.207427511430515824E+04
    0.139410504087661619E+00    0.322947730338379529E+03   -0.372213876748271488E+01    0.207504043422212271E+04
    0.139150933924277742E+00    0.304316926877250808E+03   -0.773602064159472391E+01    0.207518945478529940E+04
    0.139533543809781252E+00    0.133598329471147395E+03   -0.485777918789548124E+01    0.207531140880602152E+04
    0.139312498071870239E+00    0.383805418337193373E+03   -0.555052701289298245E+01    0.207534953715583970E+04
    0.139242159560548695E+00    0.176437786531661857E+03   -0.555612822313195931E+01    0.207570509339881664E+04
    0.139267380228705773E+00    0.383574012672611389E+03   -0.732365346952805751E+01    0.207576916209907131E+04
    0.139307607270944628E+00    0.377507556417333490E+03   -0.567866989736098660E+01    0.207580574425064196E+04
    0.139512590073938819E+00    0.147651812977721619E+03   -0.570205158023382719E+01    0.207599821846854138E+04
    0.139086147980708452E+00    0.413211695943116069E+03   -0.480068773096217249E+01    0.207600066450816348E+04
    0.139406310983508669E+00    0.310064829028319991E+03   -0.383019729912599516E+01    0.207622866182182406E+04
    0.139496261141409728E+00    0.143101929536815192E+03   -0.767795896443165571E+01    0.207624097496285458E+04
    0.139472949559311388E+00    0.244432721378129088E+03   -0.755663162589396542E+01    0.207628078316617984E+04
    0.139163834055560431E+00    0.347601353754780916E+03   -0.967658071041082835E+01    0.207629125706320110E+04
    0.139504180788117493E+00    0.152905319561652675E+03   -0.406449276248484548E+01    0.207631872325506947E+04
    0.139496674028075113E+00    0.123111708240224218E+03   -0.711854754357948760E+01    0.207641109397732089E+04
    0.139166906654346639E+00    0.419477327825647137E+03   -0.465931986685867461E+01    0.207641123741699585E+04
    0.139492118035390911E+00    0.164963878333660659E+03   -0.536458137005725799E+01    0.207663272287922973E+04
    0.139408039462143113E+00    0.280934895815133359E+03   -0.283475754483345987E+01    0.207664088461451502E+04
    0.139129816150273034E+00    0.339449735008166954E+03   -0.543914247140355211E+01    0.207664224484718534E+04
    0.139244720765215518E+00    0.163976362840958103E+03   -0.377110292251393275E+01    0.207668127088669007E+04
    0.139254733615679277E+00    0.159997933537642098E+03   -0.398518627158188643E+01    0.207680089221915568E+04
    0.139359632977111375E+00    0.124050526228210614E+03   -0.104650287029894713E+02    0.207680146638961196E+04
    0.139358686151530298E+00    0.115849761352228739E+03   -0.111803745677293680E+02    0.207683791703486622E+04
    0.139265232041253961E+00    0.183700816248503031E+03   -0.524140881837733463E+01    0.207691025107754194E+04
    0.139328715147978593E+00    0.355209293007244355E+03   -0.486627994304985823E+01    0.207700097182130003E+04
    0.139456673160630235E+00    0.102395742678109471E+03   -0.893422191982192437E+01    0.207700994146170751E+04
    0.139262674007828491E+00    0.360782909070392805E+03   -0.107555407332361437E+02    0.207703157347180468E+04
    0.139284336878484238E+00    0.203586632651241331E+03   -0.837314210568393236E+01    0.207706763821431605E+04
    0.139012154944637145E+00    0.454097926478297836E+03   -0.327020261799138545E+01    0.207707495738576199E+04
    0.139488161448627163E+00    0.114300337804453306E+03   -0.364908368117988502E+01    0.207716974070804781E+04
    0.139459191976466834E+00    0.187649990138209773E+03   -0.765685784682732784E+01    0.207727335099200081E+04
    0.139475447490525900E+00    0.114809227223761908E+03   -0.140540559057717118E+01    0.207730810204426598E+04
    0.139390002877541580E+00    0.130808009387620956E+03   -0.112990060326657620E+02    0.207732260740747324E+04
    0.139458897782306190E+00    0.218832668384375324E+03   -0.611733214356937260E+01    0.207734854853872366E+04
    0.139267751680635543E+00    0.353787595353807603E+03   -0.925859259481168806E+01    0.207735257120161123E+04
    0.139203786442537142E+00    0.249417465099576333E+03   -0.516443736568665468E+01    0.207735388113963882E+04
    0.139232943031927542E+00    0.351734424861878097E+03   -0.164331229795739020E+01    0.207741098774855755E+04
    0.139285099914051552E+00    0.211123646178502554E+03   -0.935446135196407091E+01    0.207745315289140126E+04
    0.139362419090851647E+00    0.321216462420394464E+03   -0.662915321389703394E+01    0.207746125742724598E+04
    0.139353815908522388E+00    0.161050048286672393E+03   -0.881340514660228180E+01    0.207747211589225708E+04
    0.139412792905080934E+00    0.286104598645892338E+03   -0.596615355084299992E+01    0.207748943794692559E+04
    0.139135989837830237E+00    0.292679897135794590E+03   -0.419195401069307394E+01    0.207750451603060947E+04
    0.139452877057254454E+00    0.129212464868490429E+03   -0.625210054424653716E+01    0.207756413405408739E+04
    0.139350979023887267E+00    0.115388872079818213E+03   -0.538839938961671550E+01    0.207757527503969504E+04
    0.139391737730968440E+00    0.151478632902555574E+03   -0.106391083717862038E+02    0.207757718568752898E+04
    0.139410972633573882E+00    0.286453395402661613E+03   -0.448300742752617154E+01    0.207758681015129332E+04
    0.139369485929226405E+00    0.108893381960178033E+03   -0.571850367247624902E+01    0.207760954740121178E+04
    0.139212632145479104E+00    0.313743124055855844E+03   -0.775295890116984854E+01    0.207762612075246261E+04
    0.139381539244932434E+00    0.131093661572098114E+03   -0.688750162975528557E+01    0.207763470807089061E+04
    0.139385450052248755E+00    0.149620690499569207E+03   -0.846096842959362050E+01    0.207763652270951070E+04
    0.139381771752589922E+00    0.163110165045181589E+03   -0.108274668775440777E+02    0.207767732116783282E+04
    0.139403365908348481E+00    0.164897121576670258E+03   -0.110969243226962710E+02    0.207768045199733297E+04
    0.139253605152711568E+00    0.236508489219903794E+03   -0.690587065647229092E+01    0.207772159340819780E+04
    0.139159015904510019E+00    0.367444428608653652E+03   -0.129709248494360274E+01    0.207772370384160922E+04
    0.139109619389145095E+00    0.285942250144528316E+03   -0.348571520545076297E+01    0.207772732253243203E+04
    0.139242208588849392E+00    0.256670162699896309E+03   -0.115175891090001361E+02    0.207773855125003683E+04
    0.139225975775378291E+00    0.315836180155475745E+03   -0.105072347271200606E+01    0.207776011013987545E+04
    0.139400183103600306E+00    0.284673017905572010E+03   -0.106101682052152988E+02    0.207777711479973823E+04
    0.139282440006619934E+00    0.187939154784166135E+03   -0.520992544829212267E+01    0.207778281561651738E+04
    0.139428918538012564E+00    0.152762982420074536E+03   -0.676240922014381329E+01    0.207778447171775724E+04
    0.139284878807262619E+00    0.363369219986342102E+03   -0.516376302388488106E+01    0.207778485201362946E+04
    0.139353381801023746E+00    0.155448887041284735E+03   -0.681582996007655062E+01    0.207781083252896951E+04
    0.139435228502549663E+00    0.240239717154020809E+03   -0.641411916075448030E+01    0.207781256269492314E+04
    0.139120959360481022E+00    0.426854156464121274E+03   -0.253381320215996908E+01    0.207782084914968618E+04
    0.139299449075017179E+00    0.349234208901375609E+03   -0.579723773709694878E+01    0.207783064775478624E+04
    0.139416435671930294E+00    0.126037730093484996E+03   -0.650588185479556458E+01    0.207785718193689354E+04
    0.139221608838306116E+00    0.278677517732795536E+03   -0.662819991103043638E+01    0.207786564221674644E+04
    0.139425278325203073E+00    0.190437460035084996E+03   -0.916771474927307928E+01    0.207786718313910842E+04
    0.139315922420853888E+00    0.127470666691653690E+03   -0.371829097784918439E+01    0.207787562323067368E+04
    0.139414912996380369E+00    0.232876496672428772E+03   -0.247483379060296294E+01    0.207787942156191684E+04
    0.139439201580995042E+00    0.208139588977602614E+03   -0.701701320187278998E+01    0.207788300929964043E+04
    0.139425523506584659E+00    0.187397002120197925E+03   -0.105773390313449962E+02    0.207789409386668194E+04
    0.138833562641787644E+00    0.424317574665745212E+03   -0.185358305187159189E+01    0.207789775945243582E+04
    0.139379955573800091E+00    0.166094801197091670E+03   -0.906800352853828606E+01    0.207791356087342001E+04
    0.139279101035525404E+00    0.368767017594315917E+03   -0.445585807151457924E+01    0.207792599154839445E+04
    0.139385342016694447E+00    0.292529547510333771E+03   -0.907475261079185458E+01    0.207794388785772935E+04
    0.139165718680658829E+00    0.347952762647358327E+03   -0.533150574657276355E+01    0.207797326651898766E+04
    0.139455980602382346E+00    0.130822831665393267E+03   -0.243381016059696442E+01    0.207797959108788564E+04
    0.139441470655948196E+00    0.139926411997438549E+03   -0.531199696099803198E+01    0.207798269932773565E+04
    0.139418376556191714E+00    0.169042273602072498E+03   -0.708282190151289281E+01    0.207799249149786010E+04
    0.139397116130425408E+00    0.279824389481349215E+03   -0.107078316013718986E+02    0.207799419903831767E+04
    0.139283207894071587E+00    0.126666865392242613E+03   -0.230951974668590942E+01    0.207800094451211407E+04
    0.139407482935123839E+00    0.123388535861141492E+03   -0.562757465128299739E+01    0.207801356045171042E+04
    0.138988401578090587E+00    0.277437448844443963E+03   -0.129429349079016376E+01    0.207801506482312743E+04
    0.139096430979031238E+00    0.326830067992503871E+03   -0.385255452197089276E+01    0.207801945416488797E+04
    0.139386850872877305E+00    0.153777263791254825E+03   -0.641843546614455995E+01    0.207802162878478111E+04
    0.139066633601878653E+00    0.333248080928410388E+03   -0.339465130671139903E+01    0.207802368319417019E+04
    0.139224266519685946E+00    0.219206759156006598E+03   -0.418181365325526944E+01    0.207802580139381189E+04
    0.139282722932111552E+00    0.229235833192943716E+03   -0.851735322850426257E+01    0.207802786574794300E+04
    0.139431548778001901E+00    0.237946960777777662E+03   -0.594394703687145398E+01    0.207802913147853496E+04
    0.139380409286860074E+00    0.139463062392283291E+03   -0.597495292823178215E+01    0.207803167403288535E+04
    0.139391063431062584E+00    0.179428969706691419E+03   -0.101879222092818384E+02    0.207804931288932084E+04
