    0.159514207100868222E+00    0.884641033411026001E+03   -0.550114703178405762E+01   -0.875535135568766564E+05   -0.599146350544150419E+01    1
    0.159330810987949378E+00    0.884829270839691162E+03   -0.599033945798873901E+01   -0.859024870388830459E+05   -0.599396350544151169E+01    1
    0.159303664207458479E+00    0.887915313243865967E+03   -0.720032846927642822E+01   -0.858466294019899506E+05   -0.599646350544151474E+01    1
    0.159092055028676987E+00    0.943495833873748779E+03   -0.106935404539108276E+02   -0.855263978367454110E+05   -0.599896350544151957E+01    1
    0.158903543728590002E+00    0.982929724454879761E+03   -0.596563911437988281E+01   -0.850402669628445728E+05   -0.600146350544151552E+01    1
    0.159265817290544509E+00    0.722057968378067017E+03   -0.137223803997039795E+01   -0.813530932679587713E+05   -0.600396350544151858E+01    1
    0.158995358604192727E+00    0.778534400463104248E+03   -0.357858002185821533E+01   -0.800942335955449525E+05   -0.600646350544151630E+01    1
    0.159705576741695388E+00    0.203262257575988770E+03   -0.141108798980712891E+01   -0.765180893850458669E+05   -0.600896350544152469E+01    1
    0.158662242603302001E+00    0.745533144474029541E+03   -0.694500941038131714E+01   -0.764685198707466770E+05   -0.601146350544151886E+01    1
    0.159322230994701386E+00    0.452664834260940552E+03   -0.274328446388244629E+01   -0.759766651304037223E+05   -0.601396350544150859E+01    1
    0.158487926071882224E+00    0.773029381036758423E+03   -0.743247222900390625E+01   -0.755999694731374184E+05   -0.601646350544151520E+01    1
    0.158186893081665031E+00    0.833537817001342773E+03   -0.660659903287887573E+01   -0.746343242545582179E+05   -0.601896350544151559E+01    1
    0.158211531978845577E+00    0.820145761966705322E+03   -0.650268030166625977E+01   -0.745357804281483550E+05   -0.602146350544152753E+01    1
    0.158827482038736340E+00    0.582721394300460815E+03   -0.201369690895080566E+01   -0.742212075242131541E+05   -0.602396350544153325E+01    1
    0.158594852870702741E+00    0.628458476066589355E+03   -0.185470283031463623E+01   -0.733272767637134239E+05   -0.602646350544152298E+01    1
    0.157571890002489085E+00    0.970047557353973389E+03   -0.101574906110763550E+02   -0.732504050396514504E+05   -0.602896350544150561E+01    1
    0.158878797954320916E+00    0.474455100297927856E+03   -0.789353001117706299E+01   -0.726607284498365480E+05   -0.603146350544150955E+01    1
    0.158679166465997695E+00    0.557698690891265869E+03   -0.102575600147247314E+02   -0.725133560762158741E+05   -0.603396350544152682E+01    1
    0.158625765204429614E+00    0.559146118164062500E+03   -0.812017810344696045E+01   -0.720947682095863711E+05   -0.603646350544153165E+01    1
    0.158560413593053812E+00    0.582944929599761963E+03   -0.108361144065856934E+02   -0.719724858369688736E+05   -0.603896350544152227E+01    1
    0.157024791157245630E+00    0.997726720571517944E+03   -0.664813321828842163E+01   -0.695771751842859812E+05   -0.604146350544151556E+01    1
    0.158866932111978526E+00    0.164958435297012329E+03   -0.137556022405624390E+01   -0.695165650919972541E+05   -0.604396350544152039E+01    1
    0.157770606821775433E+00    0.702168047428131104E+03   -0.596618854999542236E+01   -0.681488373113267444E+05   -0.604646350544152966E+01    1
    0.158341253423690792E+00    0.201881456375122070E+03   -0.113038998246192932E+02   -0.655963766622061667E+05   -0.604896350544152206E+01    1
    0.157382101148366926E+00    0.681677526235580444E+03   -0.309119850397109985E+01   -0.647221826510598257E+05   -0.605146350544152156E+01    1
    0.157530439090728752E+00    0.581458610296249390E+03   -0.109384687542915344E+02   -0.639259754959506026E+05   -0.605396350544152995E+01    1
    0.156527489578723894E+00    0.913734364509582520E+03   -0.108282288908958435E+02   -0.634624657393125599E+05   -0.605646350544151790E+01    1
    0.156354147368669510E+00    0.939359867572784424E+03   -0.621575886011123657E+01   -0.628250486977387118E+05   -0.605896350544151829E+01    1
    0.118221607649326321E+00    0.177056914567947388E+03   -0.243892008066177368E+01   -0.608952610922828389E+05   -0.606146350544153112E+01    1
    0.118314265114068978E+00    0.427423101663589478E+03   -0.130567896366119385E+01   -0.594872847878247849E+05   -0.606396350544153950E+01    1
    0.156785287058353429E+00    0.639175993204116821E+03   -0.827811986207962036E+01   -0.594676980269061605E+05   -0.606646350544153368E+01    1
    0.118277320438623421E+00    0.609414523839950562E+03   -0.306510490179061890E+01   -0.587678547473176222E+05   -0.606896350544153407E+01    1
    0.156194674324989319E+00    0.748748737573623657E+03   -0.102056777477264404E+01   -0.581739118501490375E+05   -0.607146350544153712E+01    1
    0.156181970864534364E+00    0.794692188501358032E+03   -0.103726838231086731E+02   -0.581548370798809556E+05   -0.607396350544151886E+01    1
    0.155587980318069447E+00    0.969496095180511475E+03   -0.687665188312530518E+01   -0.578652300419385865E+05   -0.607646350544150149E+01    1
    0.157163281494379026E+00    0.317000740766525269E+03   -0.442027604579925537E+01   -0.578384464940997059E+05   -0.607896350544150277E+01    1
    0.118229551351070397E+00    0.828522890806198120E+03   -0.192449951171875000E+01   -0.573230997987698720E+05   -0.608146350544151737E+01    1
    0.118606434762477869E+00    0.571055340766906738E+03   -0.654721081256866455E+01   -0.572460374687734366E+05   -0.608396350544153197E+01    1
    0.118671507996320716E+00    0.505755835771560669E+03   -0.206228131055831909E+01   -0.572337514195672557E+05   -0.608646350544153236E+01    1
    0.118882515680789932E+00    0.251725053787231445E+03   -0.802837252616882324E+01   -0.571680254418988479E+05   -0.608896350544152032E+01    1
    0.156946010315418244E+00    0.401089924573898315E+03   -0.393271750211715698E+01   -0.570982401315383395E+05   -0.609146350544151804E+01    1
    0.156646575510501845E+00    0.511500161886215210E+03   -0.210859256982803345E+01   -0.564207954671694024E+05   -0.609396350544151844E+01    1
    0.118610309678316109E+00    0.714201456308364868E+03   -0.917761939764022827E+01   -0.562508622594203407E+05   -0.609646350544151083E+01    1
    0.156752053254842760E+00    0.442120963335037231E+03   -0.931231766939163208E+01   -0.562032659346439395E+05   -0.609896350544150234E+01    1
    0.155369627940654731E+00    0.956830221414566040E+03   -0.112223997712135315E+02   -0.560276028508541567E+05   -0.610146350544149918E+01    1
    0.155787139558792115E+00    0.820470362901687622E+03   -0.891146045923233032E+01   -0.559259107406983021E+05   -0.610396350544150579E+01    1
    0.118553264653682697E+00    0.800335609912872314E+03   -0.493852168321609497E+01   -0.558635366025731855E+05   -0.610646350544152394E+01    1
    0.118966769623756394E+00    0.538556462526321411E+03   -0.950596028566360474E+01   -0.555118402705755216E+05   -0.610896350544153233E+01    1
    0.156033849161863303E+00    0.653075307607650757E+03   -0.113978677392005920E+02   -0.543418335658752112E+05   -0.611146350544151318E+01    1
