    0.159536579209566098E+00    0.935970091819763184E+03   -0.515353262424468994E+01   -0.448814180722302772E+05   -0.599146350544150419E+01    1
    0.159617221701145173E+00    0.895079976320266724E+03   -0.283967173099517822E+01   -0.446381344693174324E+05   -0.599396350544151169E+01    1
    0.159628692346811291E+00    0.723608553409576416E+03   -0.116867161393165588E+02   -0.421847583099039039E+05   -0.599646350544151474E+01    1
    0.159233962947130187E+00    0.798874288797378540E+03   -0.251605808734893799E+01   -0.414834546825196812E+05   -0.599896350544151957E+01    1
    0.159702969437837600E+00    0.600648903846740723E+03   -0.753069072961807251E+01   -0.410578688374885387E+05   -0.600146350544151552E+01    1
    0.159229598385095594E+00    0.746855849027633667E+03   -0.963331723213195801E+01   -0.407680025583546958E+05   -0.600396350544151858E+01    1
    0.158807242500782014E+00    0.876465606689453125E+03   -0.608990401029586792E+01   -0.406859553149548228E+05   -0.600646350544151630E+01    1
    0.158628377479314797E+00    0.833841067552566528E+03   -0.268906277418136597E+01   -0.392752404223369231E+05   -0.600896350544152469E+01    1
    0.159567933964729292E+00    0.456536817550659180E+03   -0.359166222810745239E+01   -0.391498856477534282E+05   -0.601146350544151886E+01    1
    0.159800568103790286E+00    0.255926734209060669E+03   -0.692979961633682251E+01   -0.389024984277406984E+05   -0.601396350544150859E+01    1
    0.159289136379957175E+00    0.545735555887222290E+03   -0.563960021734237671E+01   -0.387467664149245829E+05   -0.601646350544151520E+01    1
    0.158184559184312817E+00    0.932215052843093872E+03   -0.680905097723007202E+01   -0.387320098571238341E+05   -0.601896350544151559E+01    1
    0.159775886952877033E+00    0.116424882411956787E+03   -0.594208353757858276E+01   -0.383193110122411526E+05   -0.602146350544152753E+01    1
    0.157973961609601976E+00    0.953856456279754639E+03   -0.903673177957534790E+01   -0.381269688989421993E+05   -0.602396350544153325E+01    1
    0.158779717922210684E+00    0.654389268159866333E+03   -0.111137138009071350E+02   -0.376761265344883868E+05   -0.602646350544152298E+01    1
    0.159153916978836046E+00    0.324297314882278442E+03   -0.806400978565216064E+01   -0.365330842658780239E+05   -0.602896350544150561E+01    1
    0.159141795128583896E+00    0.146034324169158936E+03   -0.687087821960449219E+01   -0.357929222253405751E+05   -0.603146350544150955E+01    1
    0.158186751407384862E+00    0.671882688999176025E+03   -0.118076719641685486E+02   -0.354388643129658958E+05   -0.603396350544152682E+01    1
    0.158243617475032794E+00    0.645194816589355469E+03   -0.956688928604125977E+01   -0.354206771511587576E+05   -0.603646350544153165E+01    1
    0.158701004189252842E+00    0.412769764661788940E+03   -0.114833652973175049E+02   -0.352248150473354472E+05   -0.603896350544152227E+01    1
    0.157974742060899731E+00    0.666379654407501221E+03   -0.937937307357788086E+01   -0.345565244585525288E+05   -0.604146350544151556E+01    1
    0.157165235108137125E+00    0.897381150722503662E+03   -0.656073755025863647E+01   -0.340595749606852769E+05   -0.604396350544152039E+01    1
    0.157528159874677665E+00    0.680872648954391479E+03   -0.821376836299896240E+01   -0.329195818741349358E+05   -0.604646350544152966E+01    1
    0.157414934784173954E+00    0.718853265047073364E+03   -0.108665300607681274E+02   -0.328983013883906169E+05   -0.604896350544152206E+01    1
    0.158039912229776369E+00    0.218298935890197754E+03   -0.557426720857620239E+01   -0.317063092296385439E+05   -0.605146350544152156E+01    1
    0.157865635466575616E+00    0.344905316829681396E+03   -0.153913992643356323E+01   -0.316374052964080911E+05   -0.605396350544152995E+01    1
    0.156870736533403388E+00    0.786600822210311890E+03   -0.926811105012893677E+01   -0.315653754717240372E+05   -0.605646350544151790E+01    1
    0.157293427962064747E+00    0.630841135978698730E+03   -0.218103742599487305E+01   -0.315358592837684628E+05   -0.605896350544151829E+01    1
    0.156166709810495352E+00    0.872003751993179321E+03   -0.109191926121711731E+02   -0.298574992429311387E+05   -0.606146350544153112E+01    1
    0.157161700707674018E+00    0.491141498088836670E+03   -0.645397001504898071E+01   -0.298448667348978852E+05   -0.606396350544153950E+01    1
    0.156652510917186738E+00    0.686362862586975098E+03   -0.335727810859680176E+01   -0.296735178216068161E+05   -0.606646350544153368E+01    1
    0.156610801512002934E+00    0.648835486173629761E+03   -0.492390787601470947E+01   -0.291439242323450235E+05   -0.606896350544153407E+01    1
    0.156967303711175898E+00    0.338752865791320801E+03   -0.794138467311859131E+01   -0.282556962506930140E+05   -0.607146350544153712E+01    1
    0.118571249830722800E+00    0.103978574275970459E+03   -0.117397537231445312E+02   -0.276734838211861061E+05   -0.607396350544151886E+01    1
    0.118356382143497460E+00    0.499211138486862183E+03   -0.344294089078903198E+01   -0.276179897849961744E+05   -0.607646350544150149E+01    1
    0.118151421713829030E+00    0.675126981735229492E+03   -0.554303067922592163E+01   -0.276042464689261433E+05   -0.607896350544150277E+01    1
    0.155664099174737919E+00    0.798163878917694092E+03   -0.116782549619674683E+02   -0.272287769521160408E+05   -0.608146350544151737E+01    1
    0.118698848646879185E+00    0.231489127874374390E+03   -0.557154560089111328E+01   -0.272213090045115459E+05   -0.608396350544153197E+01    1
    0.156779726964235311E+00    0.226326036453247070E+03   -0.181045228242874146E+01   -0.271784126719287997E+05   -0.608646350544153236E+01    1
    0.155840657639503471E+00    0.711797767877578735E+03   -0.989593040943145752E+01   -0.269632699252007442E+05   -0.608896350544152032E+01    1
    0.155780065786838506E+00    0.716830718517303467E+03   -0.918149757385253906E+01   -0.268243277016132924E+05   -0.609146350544151804E+01    1
    0.118920735424756993E+00    0.137001127004623413E+03   -0.108233692049980164E+02   -0.267262853898776521E+05   -0.609396350544151844E+01    1
    0.155870312303304670E+00    0.501071840524673462E+03   -0.634618884325027466E+01   -0.253445169855281783E+05   -0.609646350544151083E+01    1
