Chemical species: H2O CO2 H2 SO2
P (bar) | log_H2O: -2σ | log_H2O: -1σ | log_H2O: median | log_H2O: +1σ | log_H2O: +2σ 
1.00000000e+02 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
8.11130831e+01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
6.57933225e+01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
5.33669923e+01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
4.32876128e+01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
3.51119173e+01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.84803587e+01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.31012970e+01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.87381742e+01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.51991108e+01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.23284674e+01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.00000000e+01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
8.11130831e+00 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
6.57933225e+00 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
5.33669923e+00 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
4.32876128e+00 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
3.51119173e+00 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.84803587e+00 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.31012970e+00 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.87381742e+00 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.51991108e+00 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.23284674e+00 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.00000000e+00 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
8.11130831e-01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
6.57933225e-01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
5.33669923e-01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
4.32876128e-01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
3.51119173e-01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.84803587e-01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.31012970e-01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.87381742e-01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.51991108e-01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.23284674e-01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.00000000e-01 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
8.11130831e-02 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
6.57933225e-02 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
5.33669923e-02 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
4.32876128e-02 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
3.51119173e-02 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.84803587e-02 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.31012970e-02 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.87381742e-02 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.51991108e-02 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.23284674e-02 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.00000000e-02 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
8.11130831e-03 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
6.57933225e-03 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
5.33669923e-03 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
4.32876128e-03 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
3.51119173e-03 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.84803587e-03 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.31012970e-03 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.87381742e-03 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.51991108e-03 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.23284674e-03 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.00000000e-03 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
8.11130831e-04 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
6.57933225e-04 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
5.33669923e-04 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
4.32876128e-04 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
3.51119173e-04 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.84803587e-04 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.31012970e-04 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.87381742e-04 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.51991108e-04 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.23284674e-04 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.00000000e-04 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
8.11130831e-05 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
6.57933225e-05 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
5.33669923e-05 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
4.32876128e-05 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
3.51119173e-05 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.84803587e-05 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.31012970e-05 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.87381742e-05 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.51991108e-05 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.23284674e-05 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.00000000e-05 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
8.11130831e-06 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
6.57933225e-06 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
5.33669923e-06 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
4.32876128e-06 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
3.51119173e-06 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.84803587e-06 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.31012970e-06 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.87381742e-06 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.51991108e-06 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.23284674e-06 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.00000000e-06 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
8.11130831e-07 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
6.57933225e-07 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
5.33669923e-07 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
4.32876128e-07 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
3.51119173e-07 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.84803587e-07 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
2.31012970e-07 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.87381742e-07 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.51991108e-07 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.23284674e-07 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
1.00000000e-07 -0.11586952 -0.05956965 -0.02039669 -0.00437747 -0.00054855 
P (bar) | log_CO2: -2σ | log_CO2: -1σ | log_CO2: median | log_CO2: +1σ | log_CO2: +2σ 
1.00000000e+02 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
8.11130831e+01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
6.57933225e+01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
5.33669923e+01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
4.32876128e+01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
3.51119173e+01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
2.84803587e+01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
2.31012970e+01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
1.87381742e+01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
1.51991108e+01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
1.23284674e+01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
1.00000000e+01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
8.11130831e+00 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
6.57933225e+00 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
5.33669923e+00 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
4.32876128e+00 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
3.51119173e+00 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
2.84803587e+00 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
2.31012970e+00 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
1.87381742e+00 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
1.51991108e+00 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
1.23284674e+00 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
1.00000000e+00 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
8.11130831e-01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
6.57933225e-01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
5.33669923e-01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
4.32876128e-01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
3.51119173e-01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
2.84803587e-01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
2.31012970e-01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
1.87381742e-01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
1.51991108e-01 -3.20890275 -2.10742902 -1.37648278 -0.91576333 -0.64097649 
