    0.159221199834346766E+00    0.683996242284774780E+03   -0.103689683318138126E+02   -0.189795101881027328E+01   -0.724792106151580828E+01   -0.111605468598004052E+06   -0.601896350544151559E+01    1
    0.157382819461822504E+00    0.806390213966369629E+03   -0.828313491940498281E+01   -0.913611509799957311E+01   -0.319941263794899022E+01   -0.107724854558940977E+06   -0.602146350544152753E+01    1
    0.158613727861642823E+00    0.672244733572006226E+03   -0.996463068723678624E+01   -0.869307387471199000E+01   -0.108444562911987301E+02   -0.103268805816674780E+06   -0.602396350544153325E+01    1
    0.158602796572446803E+00    0.672504639625549316E+03   -0.117828634321689609E+02   -0.112546888411045067E+02   -0.850526817440986704E+01   -0.103173038789257233E+06   -0.602646350544152298E+01    1
    0.158027333045005797E+00    0.700177633762359619E+03   -0.189773343801498484E+01   -0.427867754101753306E+01   -0.108920799851417538E+02   -0.100797773516401096E+06   -0.602896350544150561E+01    1
    0.155433711940050123E+00    0.797210139036178589E+03   -0.585622199177742075E+01   -0.665978568792343850E+00   -0.119655497074127197E+02   -0.996329438291098340E+05   -0.603146350544150955E+01    1
    0.154926570212841036E+00    0.933362233638763428E+03   -0.643388993740081805E+01   -0.652680600285530144E+01   -0.913372798562049937E+01   -0.979307144306999253E+05   -0.603396350544152682E+01    1
    0.158940652447938924E+00    0.572240501642227173E+03   -0.417686158418655484E+01   -0.192956578731536865E+01   -0.239344385862350606E+01   -0.966009227669095853E+05   -0.603646350544153165E+01    1
    0.155620570373535161E+00    0.892636376619338989E+03   -0.930121917128562892E+01   -0.277260001301765513E+01   -0.163029595613479650E+01   -0.965966600367428618E+05   -0.603896350544152227E+01    1
    0.154289249706268311E+00    0.958667159080505371E+03   -0.511011443138122612E+01   -0.781056686639785802E+01   -0.698831788301467949E+01   -0.949311998246637959E+05   -0.604146350544151556E+01    1
    0.158956514996290210E+00    0.553336614370346069E+03   -0.420495252013206500E+01   -0.651924367547035288E+01   -0.393307555317878688E+01   -0.943420604999520583E+05   -0.604396350544152039E+01    1
    0.159541393649578089E+00    0.489390283823013306E+03   -0.194525810480117833E+01   -0.379334614276885951E+01   -0.903770930171012843E+01   -0.942232855696329789E+05   -0.604646350544152966E+01    1
    0.154804755187034598E+00    0.906509995460510254E+03   -0.110976338624954227E+02   -0.111319202721118931E+02   -0.910840213894844020E+01   -0.934685542241774529E+05   -0.604896350544152206E+01    1
    0.159018304866552329E+00    0.534325975179672241E+03   -0.869652448296546865E+01   -0.853730555176734995E+01   -0.955342320799827505E+01   -0.927610592137474305E+05   -0.605146350544152156E+01    1
    0.157940541392564748E+00    0.626240879297256470E+03   -0.653327972888946551E+01   -0.450830268859863370E+01   -0.350626850724220240E+01   -0.919991747419837047E+05   -0.605396350544152995E+01    1
    0.159090991228818895E+00    0.610782718658447266E+03   -0.626125019788743131E+00   -0.618216499686241150E+01   -0.185418171286583089E+01   -0.918112016990353150E+05   -0.605646350544151790E+01    1
    0.155427204865217217E+00    0.829612618684768677E+03   -0.289329738020897054E+01   -0.761280823945999163E+01   -0.895307525396347081E+01   -0.904228499443159963E+05   -0.605896350544151829E+01    1
    0.155268206554651261E+00    0.841643720865249634E+03   -0.439586083889007639E+01   -0.743702248334884697E+01   -0.100820420265197761E+02   -0.899196334774881689E+05   -0.606146350544153112E+01    1
    0.155221367049217213E+00    0.807977277040481567E+03   -0.639161092042922974E+01   -0.154675190448761057E+01   -0.114953234374523170E+02   -0.869238925759652047E+05   -0.606396350544153950E+01    1
    0.156720661216974255E+00    0.743573361635208130E+03   -0.950037270784378052E+00   -0.690664349198341387E+01   -0.691408168673515355E+01   -0.864483973328634165E+05   -0.606646350544153368E+01    1
    0.157383130151033390E+00    0.597422152757644653E+03   -0.634526132941246068E+01   -0.276403486132621801E+01   -0.109935751497745517E+02   -0.835900558696775261E+05   -0.606896350544153407E+01    1
    0.158556367176771157E+00    0.468605256080627441E+03   -0.110529691278934479E+02   -0.510485274195671135E+01   -0.111447679996490479E+02   -0.831012460343312414E+05   -0.607146350544153712E+01    1
    0.155215898919105533E+00    0.773750197887420654E+03   -0.297790213823318517E+01   -0.887622250914573740E+01   -0.117935646414756778E+02   -0.817485045805445843E+05   -0.607396350544151886E+01    1
    0.156794694727659223E+00    0.612629848718643188E+03   -0.688836461305618286E+01   -0.677098883986473155E+01   -0.388727688789367676E+01   -0.796485151161038666E+05   -0.607646350544150149E+01    1
    0.159615673226118082E+00    0.287253862619400024E+03   -0.845705884695053811E+00   -0.521050983667373657E+01   -0.331827939748764145E+01   -0.792034659157462593E+05   -0.607896350544150277E+01    1
    0.158738306778669347E+00    0.386892294883728027E+03   -0.313583371639251851E+01   -0.117806150972843167E+02   -0.631876598596572947E+01   -0.791029983438559284E+05   -0.608146350544151737E+01    1
    0.159748881846666330E+00    0.199850487709045410E+03   -0.546731793880462646E+01   -0.369006500244140589E+01   -0.101474438846111301E+02   -0.770897043399393879E+05   -0.608396350544153197E+01    1
    0.154737566781044000E+00    0.764687979221343994E+03   -0.116907911896705627E+02   -0.118748973190784461E+02   -0.498428996801376378E+01   -0.760670585397545947E+05   -0.608646350544153236E+01    1
    0.156506126588582983E+00    0.586330199241638184E+03   -0.107998403728008263E+02   -0.239480513334274292E+01   -0.818672989010810781E+01   -0.749217639534200134E+05   -0.608896350544152032E+01    1
    0.159280817365646366E+00    0.218815100193023682E+03   -0.261501502990722656E+01   -0.212424341440200948E+01   -0.277684493064880478E+01   -0.746107727327298344E+05   -0.609146350544151804E+01    1
    0.156552118533849705E+00    0.578417950868606567E+03   -0.677009620070457530E+01   -0.109397636532783515E+02   -0.864484834671020508E+01   -0.744880856331090908E+05   -0.609396350544151844E+01    1
    0.159849679368734343E+00    0.101084363460540771E+03   -0.390646026134490931E+01   -0.111681063294410698E+02   -0.619398339986801183E+01   -0.741341516099365253E+05   -0.609646350544151083E+01    1
    0.155201154851913437E+00    0.695603501796722412E+03   -0.460332691669464200E+01   -0.611369817852973974E+01   -0.681898981332778931E+01   -0.736338278300987149E+05   -0.609896350544150234E+01    1
    0.159535604888200760E+00    0.134976166486740112E+03   -0.994367598295211863E+01   -0.374007790088653636E+01   -0.523883160352706945E+01   -0.726653193907030800E+05   -0.610146350544149918E+01    1
    0.159352308195829379E+00    0.167327791452407837E+03   -0.622938979268074089E+01   -0.109720346510410316E+02   -0.996932889819145274E+01   -0.724724735165636230E+05   -0.610396350544150579E+01    1
    0.155379157400131224E+00    0.720670837163925171E+03   -0.890254908800125122E+01   -0.737448264956474375E+01   -0.111701449155807531E+01   -0.711321789243452222E+05   -0.610646350544152394E+01    1
    0.154199221915006623E+00    0.761281895637512207E+03   -0.172783491611480855E+01   -0.394955729842186010E+01   -0.116888218045234673E+02   -0.709495730710928619E+05   -0.610896350544153233E+01    1
    0.156115388923883436E+00    0.558731985092163086E+03   -0.495797245502471995E+01   -0.179936878681182932E+01   -0.729104878306388926E+01   -0.696464629112035764E+05   -0.611146350544151318E+01    1
    0.151031375068426121E+00    0.880740886926651001E+03   -0.989704604744911265E+01   -0.679649198055267689E+00   -0.841420572996139526E+01   -0.682032430708901375E+05   -0.611396350544150202E+01    1
    0.156656246644258479E+00    0.484164160490036011E+03   -0.540743021965026927E+01   -0.199259099364280701E+01   -0.117161135494709008E+02   -0.681371970648983115E+05   -0.611646350544151840E+01    1
    0.155115963870286921E+00    0.639043653011322021E+03   -0.170869199037552022E+01   -0.719246166944503784E+01   -0.323787562251091110E+01   -0.677906499835819850E+05   -0.611896350544151613E+01    1
    0.158409995275735849E+00    0.214946281909942627E+03   -0.693067989349365288E+01   -0.343771172761917221E+01   -0.242803502082824707E+01   -0.672276370262315322E+05   -0.612146350544151030E+01    1
    0.158851074534654607E+00    0.130589145421981812E+03   -0.615315717458726041E+00   -0.105052345812320702E+02   -0.736207357048988342E+01   -0.665893335813496087E+05   -0.612396350544150803E+01    1
    0.151981644117832160E+00    0.900033587217330933E+03   -0.118755472719669335E+02   -0.386258286237716675E+01   -0.459492983222007823E+01   -0.662954948627579724E+05   -0.612646350544151108E+01    1
    0.158379965299367903E+00    0.195537281036376953E+03   -0.283402335047721898E+01   -0.211979625821113693E+01   -0.564194396138191223E+01   -0.661538950017063326E+05   -0.612896350544151858E+01    1
    0.156649379169940928E+00    0.452064985036849976E+03   -0.431239489316940361E+01   -0.112983786463737488E+02   -0.759449309706687981E+01   -0.658809408621582843E+05   -0.613146350544150476E+01    1
    0.154380589848756772E+00    0.680093789100646973E+03   -0.109225789546966556E+02   -0.692451092004776037E+01   -0.693410888314247131E+01   -0.651229374551753426E+05   -0.613396350544150160E+01    1
    0.156788331812620141E+00    0.497103673219680786E+03   -0.707201605439186132E+01   -0.517052587866783142E+01   -0.854981660842895508E+00   -0.650078524081570504E+05   -0.613646350544149932E+01    1
    0.156174571490287767E+00    0.473798280954360962E+03   -0.475206431150436437E+01   -0.974671863913536107E+01   -0.237429256439209091E+01   -0.638691905959897267E+05   -0.613896350544150327E+01    1
    0.153991748631000513E+00    0.698448574542999268E+03   -0.496824547648429871E+01   -0.118609191477298737E+02   -0.792009648084640538E+01   -0.636886198615960457E+05   -0.614146350544151343E+01    1
    0.157842047941684716E+00    0.230769813060760498E+03   -0.743990333676338267E+01   -0.107431996285915368E+02   -0.697102230191230809E+01   -0.632554692010478029E+05   -0.614396350544152714E+01    1
    0.153581633901596071E+00    0.760036814212799072E+03   -0.975981044769287109E+01   -0.439586014151573234E+01   -0.142750507593154907E+01   -0.629181161941116879E+05   -0.614646350544152309E+01    1
    0.118493443310260765E+00    0.131530386209487915E+03   -0.878905420303344798E+01   -0.916436643004417384E+01   -0.934238936305046153E+01   -0.628184051689906919E+05   -0.614896350544151282E+01    1
    0.156068904846906664E+00    0.471699452400207520E+03   -0.955145870447158885E+01   -0.107718624114990238E+02   -0.108878399491310116E+02   -0.625451464131416869E+05   -0.615146350544152742E+01    1
    0.155006019657850269E+00    0.587328732013702393E+03   -0.145716231465339696E+01   -0.522307373285293597E+01   -0.776850194334983879E+01   -0.621311462775359687E+05   -0.615396350544151360E+01    1
    0.153293659800291054E+00    0.792547708749771118E+03   -0.806209026575088572E+01   -0.545916354060173070E+01   -0.129480031728744649E+01   -0.619231843690147216E+05   -0.615646350544150067E+01    1
    0.157356835901737213E+00    0.280056798458099365E+03   -0.905163238048553431E+01   -0.113235273599624637E+02   -0.456766319274902433E+01   -0.618908446928680642E+05   -0.615896350544150195E+01    1
    0.153182085090875608E+00    0.739915472269058228E+03   -0.107150814950466149E+02   -0.938510981798171962E+01   -0.105763256192207340E+02   -0.608278201562178292E+05   -0.616146350544151922E+01    1
    0.157814980697631835E+00    0.226819670200347900E+03   -0.632489939332008433E+01   -0.171268934011459351E+01   -0.496703499555588124E+00   -0.605372451796021924E+05   -0.616396350544152849E+01    1
    0.155359554153680801E+00    0.509588122367858887E+03   -0.769335358142852765E+01   -0.102360857427120209E+02   -0.118367537319660183E+02   -0.596635843795311230E+05   -0.616646350544150668E+01    1
    0.151864096719026564E+00    0.834305572509765625E+03   -0.304934744238853561E+01   -0.992285099029541051E+01   -0.664074162840843218E+01   -0.591021137406356866E+05   -0.616896350544149996E+01    1
    0.155329176205396657E+00    0.458650881052017212E+03   -0.142693532109260701E+01   -0.555409153103828501E+01   -0.437537477016449028E+01   -0.561147383756483323E+05   -0.617146350544152167E+01    1
    0.156963901042938225E+00    0.208561605215072632E+03   -0.818140752911567759E+01   -0.670489518642425608E+01   -0.140628815889358627E+01   -0.560469220556117070E+05   -0.617396350544153449E+01    1
    0.119247202676534644E+00    0.319330292940139771E+03   -0.103363165676593773E+02   -0.708994554877281224E+01   -0.835325590968131948E+01   -0.555836780490692181E+05   -0.617646350544151179E+01    1
    0.118962693381309506E+00    0.393975150585174561E+03   -0.331015428900718689E+01   -0.607296384572982806E+01   -0.252888441681862020E+01   -0.554100980278141506E+05   -0.617896350544150152E+01    1
    0.150985770863294594E+00    0.856411963701248169E+03   -0.505612231492996234E+01   -0.933185482621192897E+01   -0.533669135570526176E+01   -0.543908495034002262E+05   -0.618146350544150103E+01    1
    0.154765133613347983E+00    0.471888279914855957E+03   -0.327914135456085276E+01   -0.440317001938819974E+01   -0.781042460203170830E+01   -0.531401802967987314E+05   -0.618396350544151829E+01    1
    0.119243094122409812E+00    0.756143480539321899E+03   -0.433137672543525731E+01   -0.426858095526695269E+01   -0.328057461977005360E+00   -0.527416423363975919E+05   -0.618646350544152934E+01    1
    0.156572566854953743E+00    0.180059808492660522E+03   -0.583463686108589208E+01   -0.856238801479339529E+01   -0.105299669623374932E+02   -0.522402866815546440E+05   -0.618896350544151730E+01    1
    0.119656231236457813E+00    0.399455171823501587E+03   -0.962702618837356638E+01   -0.555604138970375061E+01   -0.113898783445358269E+02   -0.517662110160805896E+05   -0.619146350544153012E+01    1
    0.154550037258863432E+00    0.476806753873825073E+03   -0.132127613425254964E+01   -0.936385454535484385E+01   -0.521939020156860423E+01   -0.513960843170367298E+05   -0.619396350544153673E+01    1
    0.120106830012798302E+00    0.309381443262100220E+03   -0.109581666648387905E+02   -0.208065751791000508E+01   -0.849369106292724574E+01   -0.512079594965458964E+05   -0.619646350544151137E+01    1
    0.151179454517364503E+00    0.795204436779022217E+03   -0.100655972421169277E+02   -0.952525835037231516E+01   -0.930462166070938146E+01   -0.505936309492637665E+05   -0.619896350544150465E+01    1
    0.149297222226858123E+00    0.955105990171432495E+03   -0.568089789748191887E+01   -0.430861303210258573E+01   -0.425728209614753794E+01   -0.505250937394949433E+05   -0.620146350544151748E+01    1
    0.155197816807031624E+00    0.403341746330261230E+03   -0.864364832639694214E+00   -0.113096914529800419E+02   -0.744396763443946874E+01   -0.504578292288640805E+05   -0.620396350544150987E+01    1
    0.150272788834571847E+00    0.874878168106079102E+03   -0.775679302811622673E+01   -0.901491143703460729E+01   -0.115018557429313653E+02   -0.503586705613675294E+05   -0.620646350544149783E+01    1
    0.151682552313804619E+00    0.746163731813430786E+03   -0.611454967260360771E+01   -0.525240320563316399E+01   -0.994213548302650452E+01   -0.502867875496363995E+05   -0.620896350544150710E+01    1
    0.120963052195310589E+00    0.108767497539520264E+03   -0.398546859025955236E+01   -0.350461712479591370E+01   -0.365776889920234716E+01   -0.498207531018894515E+05   -0.621146350544150838E+01    1
    0.120767536717653265E+00    0.208231371641159058E+03   -0.780717414021492040E+01   -0.823661098480224574E+01   -0.120965927839279175E+01   -0.496127844980085501E+05   -0.621396350544150700E+01    1
    0.155041992497444159E+00    0.368558269739151001E+03   -0.102898602783679962E+02   -0.994301487207412649E+01   -0.738610718250274711E+01   -0.495333743580566806E+05   -0.621646350544150472E+01    1
    0.119854649794101709E+00    0.456341820955276489E+03   -0.100978445291519172E+02   -0.949290366768837046E+01   -0.116749733448028561E+02   -0.493801523395228724E+05   -0.621896350544153709E+01    1
    0.153052532660961138E+00    0.598575824499130249E+03   -0.109912459194660190E+02   -0.631949404478073173E+01   -0.112338192164897919E+02   -0.490200971963643387E+05   -0.622146350544152416E+01    1
    0.150399169749021511E+00    0.835096877813339233E+03   -0.249728429317474365E+01   -0.792387067079544050E+01   -0.762239922881126386E+01   -0.486106156028101250E+05   -0.622396350544153076E+01    1
    0.119613164740800845E+00    0.547101980447769165E+03   -0.984479945898056030E+01   -0.593095471858978307E+01   -0.779009962677955681E+01   -0.483207539355300833E+05   -0.622646350544153204E+01    1
    0.118174832767248147E+00    0.807775253057479858E+03   -0.852536162137985265E+01   -0.110474856734275821E+02   -0.767580624818801915E+01   -0.476493913455562724E+05   -0.622896350544151112E+01    1
    0.118772248351573934E+00    0.743604260683059692E+03   -0.541864399909973216E+01   -0.102541170537471764E+02   -0.357262088656425547E+01   -0.467041102178869914E+05   -0.623146350544149907E+01    1
    0.154194611287117006E+00    0.495773673057556152E+03   -0.112331295132637017E+02   -0.494681655764579808E+01   -0.860316574573516846E+00   -0.464683195873708319E+05   -0.623396350544151101E+01    1
    0.155277079838514326E+00    0.319987756013870239E+03   -0.897843317985534739E+01   -0.488525514006614703E+01   -0.669272267818451283E+00   -0.462228158365410054E+05   -0.623646350544152739E+01    1
    0.119017710226774209E+00    0.746468323469161987E+03   -0.115962390840053562E+02   -0.433271723985672708E+00   -0.896042364835739846E+00   -0.456880506506139791E+05   -0.623896350544154199E+01    1
    0.121804657071828831E+00    0.105472296476364136E+03   -0.671759437322616648E+01   -0.186491081714630269E+01   -0.280543518662452840E+01   -0.456088807149855857E+05   -0.624146350544154416E+01    1
    0.119786603885889048E+00    0.613369923830032349E+03   -0.560501520037651080E+01   -0.137566435933113240E+01   -0.658717281818389910E+01   -0.452429460518216511E+05   -0.624396350544154188E+01    1
    0.121751842391490922E+00    0.278804796934127808E+03   -0.112102207660675042E+02   -0.828687912225723267E+01   -0.997108767628669668E+01   -0.435010329810468393E+05   -0.624646350544154139E+01    1
    0.155114668917655935E+00    0.198022294044494629E+03   -0.355951234102249181E+01   -0.509878000617027283E+01   -0.103176185667514808E+02   -0.434530580663496366E+05   -0.624896350544154089E+01    1
    0.120363335025310506E+00    0.622944015264511108E+03   -0.113068023920059346E+01   -0.989996316432952916E+01   -0.169573756456375158E+01   -0.434272279684252571E+05   -0.625146350544151908E+01    1
    0.121063978964090338E+00    0.456304001808166504E+03   -0.102488755881786346E+02   -0.872172549962997401E+01   -0.328712768554687607E+01   -0.431688045869332127E+05   -0.625396350544150437E+01    1
    0.119892673182487475E+00    0.687173533439636230E+03   -0.328924979567527842E+01   -0.794122064709663444E+01   -0.799855876564979607E+01   -0.427039471547188732E+05   -0.625646350544151275E+01    1
    0.121821655499935136E+00    0.318622136116027832E+03   -0.362803913354873764E+01   -0.318639684319496297E+01   -0.169548581242561447E+01   -0.423661191321439255E+05   -0.625896350544152913E+01    1
    0.121094799333810801E+00    0.491549891233444214E+03   -0.491393814682960528E+01   -0.948265854120254481E+01   -0.898989104032516551E+01   -0.423281489530406689E+05   -0.626146350544153396E+01    1
    0.121725068438053127E+00    0.345051497220993042E+03   -0.498288475871086156E+01   -0.566431642770767230E+01   -0.416079268455505424E+01   -0.423223054394902138E+05   -0.626396350544151304E+01    1
    0.119959627950191494E+00    0.708733665943145752E+03   -0.586159944534301758E+01   -0.231241035461425781E+01   -0.159286578297615122E+01   -0.422960390088320273E+05   -0.626646350544151076E+01    1
    0.122199376529455173E+00    0.235098415613174438E+03   -0.102477139234542847E+01   -0.656054148674011284E+01   -0.870562382340431284E+01   -0.421969736548021901E+05   -0.626896350544153069E+01    1
    0.122559693992137897E+00    0.105690628290176392E+03   -0.672350183129310608E+01   -0.212205156683921814E+01   -0.184132840633392370E+01   -0.419481783973295969E+05   -0.627146350544152575E+01    1
    0.152925416034460054E+00    0.476956099271774292E+03   -0.195196056962013387E+01   -0.118424198985099789E+02   -0.224529156088829041E+01   -0.415748774815136567E+05   -0.627396350544150305E+01    1
    0.121260424023866650E+00    0.559230822324752808E+03   -0.727416551113130083E+00   -0.658904736042022776E+01   -0.418760254383087194E+01   -0.414747948953433079E+05   -0.627646350544151854E+01    1
    0.151480097281932818E+00    0.956057691574096680E+03   -0.131025901436805725E+01   -0.658150734901428258E+01   -0.477057766914368742E+00   -0.406607072268128541E+05   -0.627896350544151893E+01    1
    0.122365943229198443E+00    0.264768743515014648E+03   -0.206906157732009888E+01   -0.774302058219909650E+01   -0.308467154502868723E+01   -0.406588540096560318E+05   -0.628146350544150600E+01    1
    0.118478766351938242E+00    0.959754312038421631E+03   -0.109910102069377906E+02   -0.256325730085372960E+01   -0.952266342043876612E+01   -0.405944667785562488E+05   -0.628396350544150373E+01    1
    0.154462353307008748E+00    0.230920392274856567E+03   -0.769972200393676776E+01   -0.761315901875495893E+01   -0.561154332160949743E+01   -0.404841490640743868E+05   -0.628646350544151566E+01    1
    0.120042514860630029E+00    0.739138704538345337E+03   -0.963946385979652476E+01   -0.112692158460617069E+02   -0.996230424642562795E+01   -0.404300600471174839E+05   -0.628896350544151872E+01    1
    0.148247736442089079E+00    0.921908342838287354E+03   -0.193531842827797007E+01   -0.993326348662376368E+01   -0.117111231386661530E+02   -0.402480490812303033E+05   -0.629146350544151289E+01    1
    0.152960200798511498E+00    0.451289933919906616E+03   -0.106356679916381829E+02   -0.381632532477378916E+01   -0.511284953355789185E+01   -0.401567638111134147E+05   -0.629396350544151328E+01    1
    0.121582757866382590E+00    0.494028037786483765E+03   -0.138855602145195078E+01   -0.549063325524330192E+01   -0.106992992162704468E+02   -0.400908675574907684E+05   -0.629646350544151456E+01    1
    0.122662151837348923E+00    0.244735431671142578E+03   -0.784963307976722735E+01   -0.114584609270095825E+02   -0.741409420967102051E+01   -0.397477409695728711E+05   -0.629896350544151140E+01    1
    0.122887632668018332E+00    0.178107535839080811E+03   -0.227007833719253682E+01   -0.109780411362648014E+02   -0.509902338981628489E+01   -0.395605482238500554E+05   -0.630146350544151979E+01    1
    0.122253627836704251E+00    0.372495859861373901E+03   -0.358868211507797241E+01   -0.526094952821731621E+01   -0.111511489748954773E+02   -0.393445937534156546E+05   -0.630396350544154327E+01    1
    0.118960650289058681E+00    0.931051993370056152E+03   -0.110171519815921783E+02   -0.110063015341758721E+02   -0.862299821376800502E+01   -0.392746706632684800E+05   -0.630646350544153300E+01    1
    0.153857332050800322E+00    0.295878988504409790E+03   -0.328801683783531296E+01   -0.559910495281219500E+01   -0.758151356577873248E+01   -0.392136456784668699E+05   -0.630896350544153339E+01    1
    0.121682516443729391E+00    0.507433128356933594E+03   -0.189107560515403783E+01   -0.543401691913604790E+01   -0.349718102216720617E+01   -0.389378173075508676E+05   -0.631146350544152401E+01    1
    0.148131804627180091E+00    0.909483438730239868E+03   -0.476515960693359375E+01   -0.491569064855575633E+01   -0.611334530711174029E+01   -0.387565585468206991E+05   -0.631396350544150398E+01    1
    0.121263210284709919E+00    0.601758372783660889E+03   -0.514219574332237261E+01   -0.916874384880065918E+01   -0.549843129515647888E+01   -0.386573063496926770E+05   -0.631646350544151769E+01    1
    0.119779783636331544E+00    0.875311076641082764E+03   -0.113926561474800181E+01   -0.834391527771949804E+01   -0.404487023949623126E+01   -0.385056724647292722E+05   -0.631896350544152607E+01    1
    0.148317788159847253E+00    0.885247856378555298E+03   -0.991078153252601624E+01   -0.358283811807632446E+01   -0.246563605070114278E+01   -0.382301009974214103E+05   -0.632146350544152202E+01    1
    0.123157601708173747E+00    0.203759914636611938E+03   -0.550438896417617851E+01   -0.546952512860298157E+01   -0.952701503634452784E+01   -0.380598458830926975E+05   -0.632396350544152774E+01    1
    0.121966662853956215E+00    0.496614009141921997E+03   -0.729814875125885010E+01   -0.863195807933807302E+01   -0.109389728307723999E+02   -0.380157836700129556E+05   -0.632646350544152636E+01    1
    0.148066651856899267E+00    0.901227545738220215E+03   -0.353954511880874634E+01   -0.676229467391967809E+01   -0.845429847836494375E+01   -0.378061910833113943E+05   -0.632896350544151876E+01    1
    0.121626092797517765E+00    0.542336821556091309E+03   -0.842914418578147817E+01   -0.776573771238327382E+00   -0.373976756930351328E+01   -0.370730352392025670E+05   -0.633146350544152003E+01    1
    0.122906649333238596E+00    0.347269845008850098E+03   -0.304670369625091553E+01   -0.624853481054306048E+01   -0.289000298380851817E+01   -0.366413604797205917E+05   -0.633396350544152309E+01    1
    0.123572384232282631E+00    0.172277593612670898E+03   -0.117355284512042992E+02   -0.262495191693306040E+01   -0.622088112831115758E+01   -0.365961796132487216E+05   -0.633646350544152615E+01    1
    0.153999165403842925E+00    0.176045668125152588E+03   -0.113818320393562313E+02   -0.378737731575965952E+01   -0.165064952373504781E+01   -0.364174723846223351E+05   -0.633896350544152920E+01    1
    0.123217482703924172E+00    0.339811480045318604E+03   -0.686962562799454446E+00   -0.976665796637535166E+01   -0.593919559121131968E+01   -0.363512125682581100E+05   -0.634146350544152781E+01    1
    0.122307620650529858E+00    0.522387784719467163E+03   -0.972972990274429250E+01   -0.164959579110145604E+01   -0.967311914563179087E+01   -0.357138669497922383E+05   -0.634396350544151222E+01    1
    0.122787533575296398E+00    0.431568455696105957E+03   -0.616381986737251353E+01   -0.190887469053268433E+01   -0.871044337749481201E+01   -0.356538323728002579E+05   -0.634646350544149573E+01    1
    0.123880157935619351E+00    0.124426233768463135E+03   -0.961122577786445653E+01   -0.999789351224899647E+00   -0.346166932582855225E+01   -0.356405915696052398E+05   -0.634896350544151034E+01    1
    0.154071143394708621E+00    0.182809019088745117E+03   -0.585300430655479431E+01   -0.692796013355255180E+01   -0.506058776378631947E+00   -0.356139449204194098E+05   -0.635146350544150984E+01    1
    0.122770279139280306E+00    0.446611571311950684E+03   -0.994246952533721995E+01   -0.116444701910018917E+02   -0.414257099032402110E+01   -0.353804631797948532E+05   -0.635396350544149158E+01    1
    0.151678103244304641E+00    0.501961690187454224E+03   -0.171855356097221446E+01   -0.113305694460868835E+02   -0.253898030519485474E+01   -0.351798619877424644E+05   -0.635646350544149996E+01    1
    0.119555704635381690E+00    0.924430853128433228E+03   -0.753272665143013054E+01   -0.102665221095085180E+01   -0.756115162968635612E+01   -0.349332431197841361E+05   -0.635896350544152256E+01    1
    0.153912676984071739E+00    0.159796148538589478E+03   -0.105289487957954400E+02   -0.114254228174686432E+02   -0.732124525308609719E+00   -0.347924514282740856E+05   -0.636146350544152384E+01    1
    0.119774626195430750E+00    0.943514609336853027E+03   -0.105024471759796150E+02   -0.170765359997749400E+01   -0.755080259442329460E+01   -0.345677233011431817E+05   -0.636396350544150557E+01    1
    0.124080592244863508E+00    0.150211650133132935E+03   -0.308700984120368993E+01   -0.377380641102790904E+01   -0.311316695809364319E+01   -0.344941596096637659E+05   -0.636646350544150952E+01    1
    0.119630019009113298E+00    0.976509428024291992E+03   -0.592760453224182182E+01   -0.491117096543312126E+01   -0.783252927660942078E+01   -0.343480189707175014E+05   -0.636896350544151346E+01    1
