    0.159231417781114576E+00    0.831177687644958496E+03   -0.222943890094757080E+01   -0.965402597188949585E+01   -0.787722577699214453E+05   -0.599146350544150419E+01    1
    0.158955774313211423E+00    0.774625724554061890E+03   -0.510472267866134644E+01   -0.332223421335220337E+01   -0.750935161821600050E+05   -0.599396350544151169E+01    1
    0.159442313617467857E+00    0.521822482347488403E+03   -0.334403133392333984E+01   -0.144106042385101318E+01   -0.742409232536828640E+05   -0.599646350544151474E+01    1
    0.159308655118942266E+00    0.584490525722503662E+03   -0.138788646459579468E+01   -0.661736351251602173E+01   -0.738115204488624004E+05   -0.599896350544151957E+01    1
    0.157985591328144048E+00    0.995930874347686768E+03   -0.653399616479873657E+01   -0.498604655265808105E+01   -0.728657895743956033E+05   -0.600146350544151552E+01    1
    0.157963114827871315E+00    0.995205068588256836E+03   -0.608439981937408447E+01   -0.112401423454284668E+02   -0.726554874005702441E+05   -0.600396350544151858E+01    1
    0.158728528767824173E+00    0.724127668142318726E+03   -0.107868533730506897E+02   -0.220229363441467285E+01   -0.723594016112271638E+05   -0.600646350544151630E+01    1
    0.159132407343387600E+00    0.571693921089172363E+03   -0.781890773773193359E+01   -0.974343580007553101E+01   -0.718372382033503527E+05   -0.600896350544152469E+01    1
    0.158602930790185920E+00    0.742461478710174561E+03   -0.356108856201171875E+01   -0.221230149269104004E+01   -0.717861968015275488E+05   -0.601146350544151886E+01    1
    0.159569288569688772E+00    0.185498684644699097E+03   -0.608130121231079102E+01   -0.113548583388328552E+02   -0.706319008722939761E+05   -0.601396350544150859E+01    1
    0.157521180552244178E+00    0.903043830394744873E+03   -0.650638079643249512E+01   -0.282178819179534912E+01   -0.668577465627016500E+05   -0.601646350544151520E+01    1
    0.158302019590139398E+00    0.652179020643234253E+03   -0.819838744401931763E+01   -0.851456797122955322E+01   -0.668374695092377369E+05   -0.601896350544151559E+01    1
    0.158856112670898442E+00    0.352844709157943726E+03   -0.276583951711654663E+01   -0.103459299802780151E+02   -0.664671077944034041E+05   -0.602146350544152753E+01    1
    0.157111374026536937E+00    0.986272615194320679E+03   -0.130505543947219849E+01   -0.546730691194534302E+01   -0.662733450578398188E+05   -0.602396350544153325E+01    1
    0.118170112776756278E+00    0.120651561021804810E+03   -0.865276545286178589E+01   -0.102535907030105591E+02   -0.656001868772387097E+05   -0.602646350544152298E+01    1
    0.118176321589946731E+00    0.526704531908035278E+03   -0.975154227018356323E+01   -0.826774418354034424E+01   -0.640856186735248775E+05   -0.602896350544150561E+01    1
    0.118525267827510827E+00    0.157130086421966553E+03   -0.177719503641128540E+01   -0.737560760974884033E+01   -0.635183548778735421E+05   -0.603146350544150955E+01    1
    0.118568513280153262E+00    0.136833649873733521E+03   -0.956236267089843750E+01   -0.537846028804779053E+01   -0.633264917316943174E+05   -0.603396350544152682E+01    1
    0.118486533582210535E+00    0.361210250854492188E+03   -0.974450778961181641E+01   -0.169913387298583984E+01   -0.629953552833380090E+05   -0.603646350544153165E+01    1
    0.118438901197910298E+00    0.592012941837310791E+03   -0.407786488533020020E+01   -0.380675446987152100E+01   -0.621748765363747225E+05   -0.603896350544152227E+01    1
    0.118554035162925717E+00    0.494939345121383667E+03   -0.390100103616714478E+01   -0.238185352087020874E+01   -0.620300996054944408E+05   -0.604146350544151556E+01    1
    0.118818319833278646E+00    0.316835463047027588E+03   -0.873905110359191895E+01   -0.933269923925399780E+01   -0.614884245045638672E+05   -0.604396350544152039E+01    1
    0.158160770332813255E+00    0.303791290521621704E+03   -0.572809541225433350E+01   -0.363246142864227295E+01   -0.608490280781587062E+05   -0.604646350544152966E+01    1
