    0.140123610803555176E+00    0.129887033672736408E+03   -0.104453275702703579E+02   -0.255419936850270979E+01    0.204535187710892774E+04
    0.139950709198414708E+00    0.172472687654878257E+03   -0.468083341682033183E+01   -0.163686995456897932E+01    0.204614410951982973E+04
    0.139745267425003566E+00    0.314681459339582148E+03   -0.768056077415174698E+01   -0.959891246282764143E+01    0.204623224472633092E+04
    0.139899962353967122E+00    0.203628917241403542E+03   -0.108711279390185744E+02   -0.932054401650582065E+01    0.204644427068259756E+04
    0.140104768331392182E+00    0.172857517236620367E+03   -0.591070460357632488E+01   -0.649305334545958246E+01    0.204688671658813769E+04
    0.140015762870492999E+00    0.161058908996548610E+03   -0.109113856338258977E+02   -0.864491696921330011E+01    0.204703975926388716E+04
    0.139857420079765177E+00    0.457726401639147127E+03   -0.723749608979359227E+01   -0.541525766853504642E+01    0.204707437792031305E+04
    0.139836549225551082E+00    0.466035273162103010E+03   -0.119824360152218965E+02   -0.961289389971450170E+01    0.204707941316764391E+04
    0.140143915861848933E+00    0.270625341808092173E+03   -0.586337886751720294E+01   -0.100124848264805397E+02    0.204729614568686702E+04
    0.140067447413510099E+00    0.175374049603771653E+03   -0.107538249228521732E+02   -0.100540521675067502E+02    0.204788257146309820E+04
    0.139730079027451271E+00    0.462183392337073371E+03   -0.582340387264821135E+01   -0.563071112620473446E+01    0.204794697408351999E+04
    0.139848441189362432E+00    0.251537734265482129E+03   -0.586799420315135212E+01   -0.108745401762134293E+02    0.204797322042618589E+04
    0.140127202815019447E+00    0.226006483007133568E+03   -0.932143928468786243E+01   -0.714130748739829535E+01    0.204807782988510417E+04
    0.139818977597849614E+00    0.270886727301055316E+03   -0.138642815788631957E+01   -0.573301888793463910E+01    0.204808537355652697E+04
    0.139726753512357527E+00    0.360696436971024411E+03   -0.109936969643019342E+02   -0.856647060384770320E+01    0.204811104147609785E+04
    0.139768530402093583E+00    0.393097776505783145E+03   -0.107450834835020501E+02   -0.330693884765814161E+01    0.204818812984466422E+04
    0.139763796106785965E+00    0.381189776316277687E+03   -0.774064313827995321E+01   -0.337674971790523415E+01    0.204821573458708190E+04
    0.140050541185788496E+00    0.188652915098366861E+03   -0.811802876996548939E+01   -0.768833418328612606E+01    0.204843128499542991E+04
    0.139751569165468104E+00    0.341933111768295362E+03   -0.726919654338291199E+01   -0.101228210300010204E+02    0.204845599937297175E+04
    0.139715735816434206E+00    0.450121656018541444E+03   -0.101507567739475366E+02   -0.797176222378238730E+01    0.204853068216121073E+04
    0.139936604757117444E+00    0.409125028886724579E+03   -0.998498515612041615E+01   -0.444349161542657445E+01    0.204855326182580939E+04
    0.139721635158987334E+00    0.377067935223439292E+03   -0.292155751762215310E+01   -0.627411757067878995E+01    0.204860596889388989E+04
    0.140083365749090694E+00    0.270180118966565601E+03   -0.114322041970209458E+02   -0.422870089929782722E+01    0.204862992588528459E+04
    0.140031630061110551E+00    0.362862965009463153E+03   -0.500837008858463584E+01   -0.506864459728484729E+01    0.204865549507959031E+04
    0.140033755372724417E+00    0.337047172448390143E+03   -0.103710781792510076E+02   -0.410390395653670215E+01    0.204881560725379813E+04
    0.140086992054454240E+00    0.310886413906008897E+03   -0.470384972648189237E+01   -0.626977093318087242E+01    0.204881753484390038E+04
    0.139763444971086032E+00    0.407274706243745470E+03   -0.621640430721475390E+01   -0.378505727802232883E+01    0.204882825575325114E+04
    0.140003904679546459E+00    0.215829868175453839E+03   -0.118813534429361560E+02   -0.371832742053949872E+01    0.204884808860908879E+04
    0.139938506611232971E+00    0.415115621066160202E+03   -0.950672489086842809E+01   -0.595126639696702853E+01    0.204890204834173801E+04
    0.140019200792142279E+00    0.197341323290823311E+03   -0.309186164290752252E+01   -0.930294875375119368E+01    0.204893626784594699E+04
    0.140050431470530978E+00    0.232396410520964764E+03   -0.109334169201560556E+02   -0.400853752176857014E+01    0.204894980604984949E+04
    0.139938987817142924E+00    0.417385002967203775E+03   -0.116703927360713866E+02   -0.890346826707905947E+01    0.204900906966180128E+04
    0.139754076322265414E+00    0.347397014361635115E+03   -0.109268794884199618E+02   -0.911297270700191220E+01    0.204902766795116349E+04
