0.60249549 0.00220776 6.93413927e-04 2.42066276e-04 
0.60691100 0.00225141 1.66766099e-03 2.30627367e-04 
0.61141382 0.00229722 1.42483211e-03 2.26747750e-04 
0.61600825 0.00234888 1.25438874e-03 2.30635821e-04 
0.62070602 0.00240384 6.90072904e-04 2.35272572e-04 
0.62551370 0.00245468 8.54817759e-04 2.28682545e-04 
0.63042306 0.00250763 1.03290907e-03 2.12852615e-04 
0.63543833 0.00256273 8.04647203e-04 2.00673806e-04 
0.64056378 0.00261995 1.23285216e-03 1.91237522e-04 
0.64580367 0.00267924 9.34657149e-04 1.80389330e-04 
0.65116215 0.00274061 1.18892277e-03 1.68328795e-04 
0.65664336 0.00280406 1.19035517e-03 1.55157540e-04 
0.66225147 0.00286952 1.41654739e-03 1.46861052e-04 
0.66799052 0.00293700 1.23445144e-03 1.45748778e-04 
0.67386451 0.00300648 1.29684309e-03 1.46670585e-04 
0.67987748 0.00307790 9.87728982e-04 1.44433537e-04 
0.68603329 0.00315127 9.39702774e-04 1.38424794e-04 
0.69233583 0.00323474 1.35719827e-03 1.27131498e-04 
0.69880532 0.00331490 1.26980959e-03 1.14689748e-04 
0.70543512 0.00339516 1.14149290e-03 1.07587087e-04 
0.71222545 0.00347719 1.24264295e-03 1.05085507e-04 
0.71917983 0.00356872 1.00426865e-03 9.97929785e-05 
0.72631727 0.00366349 1.18552840e-03 9.11036480e-05 
0.73364424 0.00375172 1.06381872e-03 8.38323807e-05 
0.74114769 0.00385384 1.15626760e-03 7.89406420e-05 
0.74885537 0.00395425 1.13331202e-03 7.57813720e-05 
0.75676388 0.00405574 1.16810093e-03 7.43726854e-05 
0.76487535 0.00416762 1.32117577e-03 7.43515939e-05 
0.77321060 0.00427571 1.14830013e-03 7.38771259e-05 
0.78176202 0.00439085 1.14840243e-03 7.18850570e-05 
0.79054373 0.00451229 1.16488219e-03 6.93416898e-05 
0.79956830 0.00462938 1.15565880e-03 6.69843336e-05 
0.80882707 0.00475737 1.16424764e-03 6.52395970e-05 
0.81834181 0.00488978 1.15320329e-03 6.41218112e-05 
